,äÓñ{ïœêîÇÃÇ›,+ê›íËâ∑ìx,+ãÛí≤â“ì≠éûä‘,ëSïœêîÇ†ÇË
16044,33.96,32.93,36.51,43.86
16045,2.71,8.05,11.36,5.09
16046,inf,inf,inf,inf
16048,inf,inf,inf,inf
16049,0.37,5.58,25.65,18.48
16052,31.05,21.51,15.22,23.54
16054,inf,inf,inf,inf
16056,inf,inf,inf,inf
16059,inf,inf,inf,inf
16060,inf,inf,inf,inf
16061,inf,inf,inf,inf
16064,32.46,39.23,19.65,14.11
16065,2.91,1.84,4.09,2.5
16067,2.49,6.46,5.66,2.23
16069,14.46,12.63,10.68,8.8
16070,0.68,3.85,4.01,5.47
16071,2.76,1.83,2.25,0.04
16073,9.09,7.24,8.48,4.63
16074,13.19,16.69,2.68,8.75
16077,inf,inf,inf,inf
16078,inf,inf,inf,inf
16080,inf,inf,inf,inf
16082,inf,inf,inf,inf
16083,inf,inf,inf,inf
16085,inf,inf,inf,inf
16086,inf,inf,inf,inf
16087,12.37,59.8,214.78,161.2
16088,inf,inf,inf,inf
16091,11.2,1.57,14.27,13.05
16093,3.46,3.96,4.99,4.2
16095,1.76,8.23,7.46,11.05
16096,3.04,5.32,2.4,4.07
16098,47.68,22.58,71.37,84.94
16100,inf,inf,inf,inf
16102,inf,inf,inf,inf
16103,inf,inf,inf,inf
16106,inf,inf,inf,inf
16107,inf,inf,inf,inf
16108,inf,inf,inf,inf
16109,50.97,36.85,25.23,30.99
16111,11.57,8.2,14.79,11.49
16112,7.97,4.9,6.37,4.75
16113,5.35,7.16,8.73,5.55
16115,9.71,0.84,0.59,3.0
16118,55.81,55.51,62.17,58.26
16120,0.02,21.16,2.38,2.1
16121,38.68,14.98,18.11,24.62
16122,29.27,14.15,11.95,6.61
16123,35.92,21.53,25.02,26.6
16127,12.75,21.26,30.07,27.75
