日時,年,月,日,曜日,曜日_月,曜日_火,曜日_水,曜日_木,曜日_金,曜日_土,曜日_日,休日,風速,相対湿度,蒸気圧,全天日射量,平均気温,最高気温,最低気温,降水量,日照時間
2021/6/30,2021,6,30,2,0,0,1,0,0,0,0,1,0.475,91.29166667,21.95416667,0.192916667,21.5125,23.6,19.3,1.5,0
2021/7/1,2021,7,1,3,0,0,0,1,0,0,0,1,0.475,97.5,24.1,0.15375,21.92083333,23.7,20.6,51.5,0
2021/7/2,2021,7,2,4,0,0,0,0,1,0,0,1,0.554166667,100,25.12083333,0.09125,21.74583333,22.5,21,55,0
2021/7/3,2021,7,3,5,0,0,0,0,0,1,0,0,1.041666667,92.66666667,24.75416667,0.424166667,22.71666667,25.8,21.2,37.5,0
2021/7/4,2021,7,4,6,0,0,0,0,0,0,1,0,0.5375,97.91666667,23.1125,0.140833333,20.5375,21.2,19.7,16.5,0
2021/7/5,2021,7,5,0,1,0,0,0,0,0,0,1,0.720833333,96,25.44583333,0.395,23.175,25.6,20.4,2.5,0.4
2021/7/6,2021,7,6,1,0,1,0,0,0,0,0,1,0.454166667,91.125,28.24166667,0.386666667,26.15416667,29.9,23.3,0,0
2021/7/7,2021,7,7,2,0,0,1,0,0,0,0,1,0.854166667,85.29166667,28.05,0.569166667,26.73333333,30.2,24.5,0.5,1.8
2021/7/8,2021,7,8,3,0,0,0,1,0,0,0,1,0.775,92,27.02083333,0.156666667,24.20416667,25.3,22.8,7.5,0
2021/7/9,2021,7,9,4,0,0,0,0,1,0,0,1,0.733333333,99.70833333,28.8,0.139583333,24.275,25.7,22.8,6.5,0
2021/7/10,2021,7,10,5,0,0,0,0,0,1,0,0,0.9,85.66666667,30.12916667,1.011666667,28.15416667,33.5,24.1,13,7.9
2021/7/11,2021,7,11,6,0,0,0,0,0,0,1,0,0.683333333,90.83333333,28.1625,0.67625,25.99583333,31.3,23.1,39,2.8
2021/7/12,2021,7,12,0,1,0,0,0,0,0,0,1,0.95,82.58333333,26.8375,0.905,27.29166667,32.1,22.7,0.5,8.1
2021/7/13,2021,7,13,1,0,1,0,0,0,0,0,1,0.795833333,81.20833333,26.45,0.5225,26.90833333,30.2,24.8,0,1.7
2021/7/14,2021,7,14,2,0,0,1,0,0,0,0,1,0.7,82.04166667,26.32083333,0.41125,26.21666667,28.9,24,5.5,0.1
2021/7/15,2021,7,15,3,0,0,0,1,0,0,0,1,1.075,80,27.21666667,0.701666667,27.14583333,30.6,23.6,10.5,3.3
2021/7/16,2021,7,16,4,0,0,0,0,1,0,0,1,0.791666667,77.33333333,28.32083333,0.928333333,28.87916667,32.6,25.8,0,6.8
2021/7/17,2021,7,17,5,0,0,0,0,0,1,0,0,0.883333333,73.70833333,26.39166667,0.989583333,28.8625,32.5,25.1,0,13.6
2021/7/18,2021,7,18,6,0,0,0,0,0,0,1,0,1.345833333,76.25,28.59583333,1.170416667,29.625,34,25.3,0,13.8
2021/7/19,2021,7,19,0,1,0,0,0,0,0,0,1,0.808333333,74.70833333,29.93333333,1.08125,30.8625,36.1,27.1,0,13
2021/7/20,2021,7,20,1,0,1,0,0,0,0,0,1,0.879166667,72.375,28.32916667,1.014166667,30.07916667,34.6,26.8,0,8.3
2021/7/21,2021,7,21,2,0,0,1,0,0,0,0,1,0.929166667,70.08333333,26.63333333,1.095833333,30.05416667,34.2,25.8,0,10.5
2021/7/22,2021,7,22,3,0,0,0,1,0,0,0,0,0.941666667,69.08333333,26.1125,1.069583333,29.96666667,35.2,26.1,0,10.9
2021/7/23,2021,7,23,4,0,0,0,0,1,0,0,0,0.9375,71.25,26.99583333,0.9175,30.04166667,34.3,26.3,0,10.4
2021/7/24,2021,7,24,5,0,0,0,0,0,1,0,0,0.7375,72,27.75,0.91875,29.55416667,33.6,27.2,0,5.3
2021/7/25,2021,7,25,6,0,0,0,0,0,0,1,0,0.879166667,70.20833333,26.6875,1.007083333,29.94583333,33.8,26.6,0,10.9
2021/7/26,2021,7,26,0,1,0,0,0,0,0,0,1,1.820833333,66.83333333,24.36666667,0.745,28.98333333,32.4,26.6,0,5.5
2021/7/27,2021,7,27,1,0,1,0,0,0,0,0,1,2.304166667,83.5,26.075,0.57375,26.375,30.7,22.3,23.5,3.5
2021/7/28,2021,7,28,2,0,0,1,0,0,0,0,1,1.079166667,78.20833333,28.94166667,0.827083333,28.80416667,32.1,25.4,0,7.2
2021/7/29,2021,7,29,3,0,0,0,1,0,0,0,1,1.15,78.95833333,29.22083333,0.736666667,28.85416667,32.9,25.8,0,3.5
2021/7/30,2021,7,30,4,0,0,0,0,1,0,0,1,0.8125,92.16666667,30.65833333,0.410833333,27.57916667,30.4,26,0,1.6
2021/7/31,2021,7,31,5,0,0,0,0,0,1,0,0,0.966666667,77.25,27.68333333,0.86125,29.1125,33,25.4,0,7.5
2021/8/1,2021,8,1,6,0,0,0,0,0,0,1,0,1.120833333,75.83333333,29.475,1.1075,30.2875,34.3,26.4,0,12.2
2021/8/2,2021,8,2,0,1,0,0,0,0,0,0,1,0.758333333,79.33333333,30.81666667,0.83125,29.47083333,33.4,27.2,0,5.8
2021/8/3,2021,8,3,1,0,1,0,0,0,0,0,1,1.483333333,79.79166667,31.65,0.82875,29.60416667,33.6,27.1,1,10.6
2021/8/4,2021,8,4,2,0,0,1,0,0,0,0,1,0.845833333,75.41666667,30.71666667,1.105,30.68333333,35.5,27.1,0,10.4
2021/8/5,2021,8,5,3,0,0,0,1,0,0,0,1,0.691666667,73.75,29.01666667,1.090416667,30.97083333,35.5,26.4,0,11.8
2021/8/6,2021,8,6,4,0,0,0,0,1,0,0,1,0.85,74.70833333,29.50416667,1.034166667,30.90833333,34.9,27.4,0,11.1
2021/8/7,2021,8,7,5,0,0,0,0,0,1,0,0,1.0125,84.91666667,31.95833333,0.47625,29.29166667,32.1,27.7,8.5,1.3
2021/8/8,2021,8,8,6,0,0,0,0,0,0,1,0,2.070833333,96.20833333,32.23333333,0.142916667,27.175,30.1,25,67,0
2021/8/9,2021,8,9,0,1,0,0,0,0,0,0,0,2.104166667,84.875,32.1375,0.555833333,28.40833333,30.8,26.2,5.5,6.8
2021/8/10,2021,8,10,1,0,1,0,0,0,0,0,1,3.095833333,58.91666667,26.3125,0.935416667,32.4125,38.5,27.6,0,11.1
2021/8/11,2021,8,11,2,0,0,1,0,0,0,0,1,1.366666667,60.54166667,24.54583333,0.88,30.67916667,35,27.7,0,7.3
2021/8/12,2021,8,12,3,0,0,0,1,0,0,0,1,0.966666667,83.41666667,28.24166667,0.3475,26.9625,29.6,24.6,5.5,0.2
2021/8/13,2021,8,13,4,0,0,0,0,1,0,0,1,1.029166667,96.41666667,26.23333333,0.181666667,23.24583333,25.7,21.7,10,0
2021/8/14,2021,8,14,5,0,0,0,0,0,1,0,0,1.516666667,99.66666667,27.3625,0.115,22.29583333,25,20,56.5,0
2021/8/15,2021,8,15,6,0,0,0,0,0,0,1,0,1.679166667,99.95833333,22.4625,0.115833333,20.28333333,21.5,18.9,87.5,0
2021/8/16,2021,8,16,0,1,0,0,0,0,0,0,1,1.1125,97.58333333,23.73333333,0.180833333,21.29166667,22.6,19.6,1,0
2021/8/17,2021,8,17,1,0,1,0,0,0,0,0,1,0.5375,95.58333333,27.75416667,0.378333333,23.85,26.1,21.7,6,0
2021/8/18,2021,8,18,2,0,0,1,0,0,0,0,1,2.170833333,83.58333333,29.67083333,0.722916667,27.8375,30.7,25.8,0,5.3
2021/8/19,2021,8,19,3,0,0,0,1,0,0,0,1,1.758333333,73.45833333,28.275,1.034583333,29.0625,34.1,25.6,0,9.7
2021/8/20,2021,8,20,4,0,0,0,0,1,0,0,1,1.520833333,71.41666667,27.79583333,1.005833333,29.4625,34.4,25.9,0,11
2021/8/21,2021,8,21,5,0,0,0,0,0,1,0,0,0.958333333,75.16666667,28.20833333,0.669583333,29.02083333,33.2,26.1,0,3.2
2021/8/22,2021,8,22,6,0,0,0,0,0,0,1,0,0.754166667,76.54166667,29.3375,0.703333333,29.87916667,34,26.9,0,4.1
2021/8/23,2021,8,23,0,1,0,0,0,0,0,0,1,0.9625,83.70833333,29.71666667,0.600416667,28.125,31.3,24.5,10.5,2.2
2021/8/24,2021,8,24,1,0,1,0,0,0,0,0,1,0.670833333,78.91666667,28.675,0.608333333,28.53333333,30.8,26.1,0,1.5
2021/8/25,2021,8,25,2,0,0,1,0,0,0,0,1,1,75.875,30.8125,0.749583333,30.87916667,35.4,26.8,0,4.7
2021/8/26,2021,8,26,3,0,0,0,1,0,0,0,1,0.645833333,74.375,32.04583333,0.80875,32.5625,39,28.1,0,6.3
2021/8/27,2021,8,27,4,0,0,0,0,1,0,0,1,1.208333333,74.33333333,31.31666667,0.755833333,31.51666667,35.7,28.1,0,8.2
2021/8/28,2021,8,28,5,0,0,0,0,0,1,0,0,0.7625,76.125,31.67083333,0.845416667,31.60416667,35,28.7,0,7
2021/8/29,2021,8,29,6,0,0,0,0,0,0,1,0,0.945833333,72.41666667,28.2125,0.364166667,29.42083333,31.3,27.9,0,0.1
2021/8/30,2021,8,30,0,1,0,0,0,0,0,0,1,0.791666667,78.79166667,31.675,0.8825,30.75,34.9,27.5,0,10
2021/8/31,2021,8,31,1,0,1,0,0,0,0,0,1,1.1875,75.375,26.8,0.509166667,27.74166667,32.3,21.6,21.5,1.8
2021/9/1,2021,9,1,2,0,0,1,0,0,0,0,1,1.166666667,94.91666667,23.38333333,0.103333333,21.38333333,23.7,19,2,0
2021/9/2,2021,9,2,3,0,0,0,1,0,0,0,1,1.145833333,98.875,22.225,0.072916667,19.8125,20.6,18.9,20,0
2021/9/3,2021,9,3,4,0,0,0,0,1,0,0,1,1.279166667,98.875,22.75833333,0.140833333,20.10416667,21.4,19.1,16,0
2021/9/4,2021,9,4,5,0,0,0,0,0,1,0,0,1.220833333,96.54166667,23.47916667,0.118333333,20.6875,22.4,19.3,20.5,0
2021/9/5,2021,9,5,6,0,0,0,0,0,0,1,0,1.525,87.95833333,21.64166667,0.32125,21.43333333,24.6,18.9,14.5,0.5
2021/9/6,2021,9,6,0,1,0,0,0,0,0,0,1,1.5125,86.33333333,20.14583333,0.215833333,20.39583333,21.3,19.2,4.5,0
2021/9/7,2021,9,7,1,0,1,0,0,0,0,0,1,1.329166667,71.5,17.00416667,0.525833333,21.05416667,24.4,17.8,0.5,1.3
2021/9/8,2021,9,8,2,0,0,1,0,0,0,0,1,0.608333333,82.54166667,19.65416667,0.385,21.27083333,24.6,18.3,0,1.8
2021/9/9,2021,9,9,3,0,0,0,1,0,0,0,1,0.866666667,95.70833333,23.08333333,0.17875,21.0625,22.9,19,13,0
2021/9/10,2021,9,10,4,0,0,0,0,1,0,0,1,0.858333333,81.29166667,24.95833333,0.797916667,25.50833333,29.8,21.4,0,8
2021/9/11,2021,9,11,5,0,0,0,0,0,1,0,0,0.770833333,85.04166667,26.80833333,0.3975,25.95833333,29.3,23.9,4.5,2.1
2021/9/12,2021,9,12,6,0,0,0,0,0,0,1,0,0.925,89.20833333,27.25833333,0.240416667,25.16666667,27.1,23.8,0,0
2021/9/13,2021,9,13,0,1,0,0,0,0,0,0,1,1.170833333,72.25,22.42916667,0.76375,26.31666667,31,22.9,0,8
2021/9/14,2021,9,14,1,0,1,0,0,0,0,0,1,0.625,82.91666667,23.11666667,0.272916667,23.94583333,26,20.9,3,0
2021/9/15,2021,9,15,2,0,0,1,0,0,0,0,1,1.079166667,82.66666667,22.64166667,0.6625,23.80416667,28.7,20.8,2.5,7.7
2021/9/16,2021,9,16,3,0,0,0,1,0,0,0,1,1.770833333,73.45833333,19.64583333,0.550833333,22.87083333,27,20.4,0,3.5
2021/9/17,2021,9,17,4,0,0,0,0,1,0,0,1,0.716666667,78.33333333,20.8375,0.38625,23.1125,25.4,19.8,0,0
2021/9/18,2021,9,18,5,0,0,0,0,0,1,0,0,1.0875,96.79166667,28.50833333,0.204583333,25.02083333,33.2,22.3,127,0
2021/9/19,2021,9,19,6,0,0,0,0,0,0,1,0,1.7875,74.33333333,21.78333333,0.892083333,24.92916667,29.7,20.9,0.5,9.5
2021/9/20,2021,9,20,0,1,0,0,0,0,0,0,0,1.233333333,69.375,18.27916667,0.914166667,23.34166667,28.3,18.8,0,11.6
2021/9/21,2021,9,21,1,0,1,0,0,0,0,0,1,0.891666667,74.70833333,20.32083333,0.634583333,24.0375,27.8,19.5,0,8.7
2021/9/22,2021,9,22,2,0,0,1,0,0,0,0,1,1.05,84.875,26.45833333,0.519583333,26.05416667,29.2,23.2,0,6.8
2021/9/23,2021,9,23,3,0,0,0,1,0,0,0,0,0.804166667,76.91666667,26.43333333,0.754583333,28.33333333,32.5,24.3,0.5,9.8
2021/9/24,2021,9,24,4,0,0,0,0,1,0,0,1,1.120833333,63.20833333,19.92083333,0.820833333,27.15416667,31.8,23.1,0,10.7
2021/9/25,2021,9,25,5,0,0,0,0,0,1,0,0,1.6875,73.16666667,19.60416667,0.204166667,22.47916667,24.3,20.8,0,0
2021/9/26,2021,9,26,6,0,0,0,0,0,0,1,0,1.441666667,75.20833333,17.55833333,0.177916667,20.21666667,21.6,18.2,0,0.1
2021/9/27,2021,9,27,0,1,0,0,0,0,0,0,1,1.641666667,75.45833333,17.675,0.402916667,20.68333333,24.3,17.1,0,2.6
2021/9/28,2021,9,28,1,0,1,0,0,0,0,0,1,1.341666667,73.125,18.10833333,0.549583333,21.725,25.8,18,0,4.2
2021/9/29,2021,9,29,2,0,0,1,0,0,0,0,1,0.808333333,78.04166667,20.19166667,0.525833333,23.2375,27.1,18.9,0,7.7
2021/9/30,2021,9,30,3,0,0,0,1,0,0,0,1,0.491666667,82.29166667,23.11666667,0.563333333,24.47083333,28.7,21.5,1.5,2.2
2021/10/1,2021,10,1,4,0,0,0,0,1,0,0,1,3.495833333,92.41666667,20.4125,0.0275,21.14166667,29.5,18.4,77.5,0
2021/10/2,2021,10,2,5,0,0,0,0,0,1,0,0,1.179166667,75.91666667,19.37916667,0.790833333,23.70833333,30.3,17.8,0,10.9
2021/10/3,2021,10,3,6,0,0,0,0,0,0,1,0,0.816666667,75.20833333,19.59166667,0.769583333,23.6,27.9,19.8,0,9.6
2021/10/4,2021,10,4,0,1,0,0,0,0,0,0,1,0.866666667,76.83333333,21.91666667,0.634583333,24.8875,29.2,20.5,0,9.2
2021/10/5,2021,10,5,1,0,1,0,0,0,0,0,1,0.6125,74.79166667,21.92083333,0.735,25.425,29.8,20.9,0,9.8
2021/10/6,2021,10,6,2,0,0,1,0,0,0,0,1,1.5875,74.75,20.61666667,0.575416667,23.74166667,29.3,21,0,6.8
2021/10/7,2021,10,7,3,0,0,0,1,0,0,0,1,0.679166667,79.79166667,20.2,0.193333333,21.85833333,24.6,19.6,0,0.1
2021/10/8,2021,10,8,4,0,0,0,0,1,0,0,1,0.933333333,75.20833333,22.5,0.708333333,25.32916667,30.3,21,0,9
2021/10/9,2021,10,9,5,0,0,0,0,0,1,0,0,1.554166667,82.83333333,22.87083333,0.4375,19.575,26.3,0,0,3
2021/10/10,2021,10,10,6,0,0,0,0,0,0,1,0,1.041666667,80.08333333,21.36666667,0.515833333,18.80416667,27.2,0,0,3.9
2021/10/11,2021,10,11,0,1,0,0,0,0,0,0,1,0.691666667,79.375,23.33333333,0.649583333,25.1,28.7,20.4,0,10.8
2021/10/12,2021,10,12,1,0,1,0,0,0,0,0,1,1.408333333,90,21.975,0.089166667,21.01666667,23.8,18.6,1.5,0
2021/10/13,2021,10,13,2,0,0,1,0,0,0,0,1,1.3625,96.33333333,19.20833333,0.112083333,17.8125,18.7,16.9,17.5,0
2021/10/14,2021,10,14,3,0,0,0,1,0,0,0,1,0.72173913,82.125,17.84166667,0.596666667,20.22916667,24.3,16.5,1.5,7
2021/10/15,2021,10,15,4,0,0,0,0,1,0,0,1,0.591666667,79.66666667,19.1375,0.570416667,22.29166667,26.6,18.6,0,7.7
2021/10/16,2021,10,16,5,0,0,0,0,0,1,0,0,0.541666667,89.83333333,22.2625,0.130416667,21.85416667,23.1,20.9,0,0.1
2021/10/17,2021,10,17,6,0,0,0,0,0,0,1,0,1.958333333,85.83333333,16.00833333,0.069583333,16.1625,21,12.2,10,0
2021/10/18,2021,10,18,0,1,0,0,0,0,0,0,1,1.329166667,58.45833333,8.95,0.71875,14.23333333,17.2,10.8,0,9.7
2021/10/19,2021,10,19,1,0,1,0,0,0,0,0,1,1.175,74,11.4,0.14125,13.79583333,15.6,12.5,2,0
2021/10/20,2021,10,20,2,0,0,1,0,0,0,0,1,2.104166667,64.54166667,11.1125,0.730416667,16.7375,22.5,12.9,0,10.4
2021/10/21,2021,10,21,3,0,0,0,1,0,0,0,1,1.875,50.29166667,8.7625,0.526666667,15.87916667,19.6,11.9,0,1
2021/10/22,2021,10,22,4,0,0,0,0,1,0,0,1,1.5,90.45833333,12.1125,0.057916667,11.60833333,14.6,10.8,10.5,0
2021/10/23,2021,10,23,5,0,0,0,0,0,1,0,0,2.3,64.54166667,9.5375,0.710416667,14.05833333,19.2,9.6,0,10.4
2021/10/24,2021,10,24,6,0,0,0,0,0,0,1,0,0.6875,62.08333333,9.279166667,0.676666667,15.05,19.9,9.5,0,10.2
2021/10/25,2021,10,25,0,1,0,0,0,0,0,0,1,1.654166667,68.875,10.91666667,0.293333333,14.4125,18.7,11.4,1,0.7
2021/10/26,2021,10,26,1,0,1,0,0,0,0,0,1,2.233333333,84.83333333,14.20833333,0.53,16.13333333,20.3,12.3,22,7
2021/10/27,2021,10,27,2,0,0,1,0,0,0,0,1,0.866666667,91.08333333,15.04166667,0.208333333,15.2375,16.4,13.4,0,0.1
2021/10/28,2021,10,28,3,0,0,0,1,0,0,0,1,1.7875,63.91666667,12.3125,0.65,18.25416667,23.6,14,0,9.4
2021/10/29,2021,10,29,4,0,0,0,0,1,0,0,1,2.1875,53.29166667,9.166666667,0.659166667,16.19583333,19.9,12.7,0,9.7
2021/10/30,2021,10,30,5,0,0,0,0,0,1,0,0,0.766666667,60.91666667,9.879166667,0.645416667,15.9375,21,10.4,0,9.9
2021/10/31,2021,10,31,6,0,0,0,0,0,0,1,0,0.766666667,79.875,12.40416667,0.165416667,14.26666667,16,12.3,1.5,0
2021/11/1,2021,11,1,0,1,0,0,0,0,0,0,1,0.820833333,80.375,15.30833333,0.435416667,17.26666667,20.7,13.5,0,2.8
2021/11/2,2021,11,2,1,0,1,0,0,0,0,0,1,0.958333333,79.08333333,15.88333333,0.42875,18.45,21.4,16.2,0,4.6
2021/11/3,2021,11,3,2,0,0,1,0,0,0,0,0,1.458333333,61.58333333,11.73333333,0.572083333,18.26666667,22.3,14.4,0,7.8
2021/11/4,2021,11,4,3,0,0,0,1,0,0,0,1,0.9375,56.16666667,9.779166667,0.57,17.275,21.9,12.5,0,8.8
2021/11/5,2021,11,5,4,0,0,0,0,1,0,0,1,1.1875,61.20833333,10.39583333,0.605833333,16.74583333,21.1,12.6,0,9.8
2021/11/6,2021,11,6,5,0,0,0,0,0,1,0,0,1.016666667,65.33333333,10.9,0.5775,15.775,20.6,11.2,0,9.7
2021/11/7,2021,11,7,6,0,0,0,0,0,0,1,0,1.404166667,72.375,12.825,0.40875,16.09583333,19.7,13.1,0,6.5
2021/11/8,2021,11,8,0,1,0,0,0,0,0,0,1,1.279166667,78.83333333,14.35833333,0.4875,17.0125,21.1,13.1,2,5.6
2021/11/9,2021,11,9,1,0,1,0,0,0,0,0,1,0.858333333,98.79166667,18.20416667,0.061666667,17,20.7,14.6,43.5,0
2021/11/10,2021,11,10,2,0,0,1,0,0,0,0,1,1.420833333,62.5,11.15833333,0.4975,17.20833333,20.9,14.9,0,7.3
2021/11/11,2021,11,11,3,0,0,0,1,0,0,0,1,0.95,49.04166667,8.5125,0.585,16.63333333,21.6,11,0,9.7
2021/11/12,2021,11,12,4,0,0,0,0,1,0,0,1,1.025,51.91666667,8.325,0.55375,16.20416667,21.7,10.7,0,9.3
2021/11/13,2021,11,13,5,0,0,0,0,0,1,0,0,0.541666667,54.08333333,8.058333333,0.568333333,14.975,19.7,10,0,9.7
2021/11/14,2021,11,14,6,0,0,0,0,0,0,1,0,0.720833333,62.54166667,9.866666667,0.531666667,15.175,20.1,9.9,0,7.7
2021/11/15,2021,11,15,0,1,0,0,0,0,0,0,1,0.558333333,56.625,8.983333333,0.556666667,15.80833333,21.5,10.3,0,9.7
2021/11/16,2021,11,16,1,0,1,0,0,0,0,0,1,1.129166667,66.625,10.82916667,0.422916667,15.00833333,18.3,12.4,0,4.9
2021/11/17,2021,11,17,2,0,0,1,0,0,0,0,1,0.991666667,59,9.075,0.505833333,14.1125,17.3,11,0,7.9
2021/11/18,2021,11,18,3,0,0,0,1,0,0,0,1,0.745454545,71.91666667,10.475,0.354583333,13.4125,18.4,10.1,0,2.1
2021/11/19,2021,11,19,4,0,0,0,0,1,0,0,1,0.408333333,72.54166667,10.325,0.420833333,13.65416667,18.2,9.7,0,7.1
2021/11/20,2021,11,20,5,0,0,0,0,0,1,0,0,0.8125,68.66666667,10.25416667,0.489166667,14.275,18.6,10,0,9.4
2021/11/21,2021,11,21,6,0,0,0,0,0,0,1,0,0.758333333,82.41666667,11.875,0.184166667,13.02916667,15.3,10.8,7.5,0.6
2021/11/22,2021,11,22,0,1,0,0,0,0,0,0,1,1.3,98.41666667,15.32916667,0.112083333,13.85,16.9,12.1,16,0
2021/11/23,2021,11,23,1,0,1,0,0,0,0,0,0,1.925,59.45833333,8.670833333,0.394166667,13.61666667,16.4,10.6,0,4.3
2021/11/24,2021,11,24,2,0,0,1,0,0,0,0,1,0.929166667,49.20833333,6.541666667,0.522916667,12.6,16.8,9.1,0,9.5
2021/11/25,2021,11,25,3,0,0,0,1,0,0,0,1,0.5875,51.29166667,7.183333333,0.51625,13.31666667,18.1,7.2,0,9.4
2021/11/26,2021,11,26,4,0,0,0,0,1,0,0,1,0.620833333,58.45833333,8.141666667,0.5025,13.79583333,18.6,9.3,0,9.4
2021/11/27,2021,11,27,5,0,0,0,0,0,1,0,0,2.579166667,47.83333333,5.7125,0.45125,9.775,13.7,7,0,6.8
2021/11/28,2021,11,28,6,0,0,0,0,0,0,1,0,2.054166667,50.66666667,5.604166667,0.5225,9.729166667,14.4,5.1,0,9.4
2021/11/29,2021,11,29,0,1,0,0,0,0,0,0,1,0.729166667,58.54166667,6.245833333,0.474166667,8.804166667,13.3,4.4,0,7.4
2021/11/30,2021,11,30,1,0,1,0,0,0,0,0,1,0.683333333,70.04166667,9.375,0.44,11.67916667,16.5,4.2,6,8.3
2021/12/1,2021,12,1,2,0,0,1,0,0,0,0,1,1.7,69.83333333,12.875,0.37875,16.21666667,20.5,10.2,79,6.1
2021/12/2,2021,12,2,3,0,0,0,1,0,0,0,1,1.2,43.41666667,5.341666667,0.513333333,11.19583333,15.1,7.2,0,9.3
2021/12/3,2021,12,3,4,0,0,0,0,1,0,0,1,0.820833333,58.25,6.995833333,0.483333333,10.98333333,15.8,5.8,0,9.2
2021/12/4,2021,12,4,5,0,0,0,0,0,1,0,0,1.091666667,56.125,6.654166667,0.472083333,11.34583333,16.2,6.9,0,9.2
2021/12/5,2021,12,5,6,0,0,0,0,0,0,1,0,2.095833333,50.16666667,5.591666667,0.459583333,9.183333333,12.1,6.1,0,9.2
2021/12/6,2021,12,6,0,1,0,0,0,0,0,0,1,1.754166667,64.75,7.429166667,0.167916667,8.779166667,10.1,6.7,0,0
2021/12/7,2021,12,7,1,0,1,0,0,0,0,0,1,2.041666667,85.04166667,11.71666667,0.145833333,11.94166667,14.8,9.6,5,0.5
2021/12/8,2021,12,8,2,0,0,1,0,0,0,0,1,3.370833333,92.75,11.07916667,0.094166667,9.995833333,11.3,8.4,34,0
2021/12/9,2021,12,9,3,0,0,0,1,0,0,0,1,2.117391304,67.33333333,8.3,0.427916667,10.41666667,14.3,8.4,0,7
2021/12/10,2021,12,10,4,0,0,0,0,1,0,0,1,1.25,68.04166667,7.625,0.352916667,9.2375,11.9,7.3,0,3.6
2021/12/11,2021,12,11,5,0,0,0,0,0,1,0,0,0.570833333,73.54166667,8.466666667,0.45625,10.89166667,15.9,5.3,0,9.1
2021/12/12,2021,12,12,6,0,0,0,0,0,0,1,0,0.695833333,71.79166667,9.5375,0.367916667,12.22083333,16.9,8,0,7.5
2021/12/13,2021,12,13,0,1,0,0,0,0,0,0,1,3.420833333,47.125,5.6625,0.487916667,9.779166667,13.3,5.8,0,9.2
2021/12/14,2021,12,14,1,0,1,0,0,0,0,0,1,1.308333333,74.79166667,6.533333333,0.105416667,5.441666667,6.9,4.4,4.5,0.1
2021/12/15,2021,12,15,2,0,0,1,0,0,0,0,1,0.425,74.20833333,7.491666667,0.470416667,9.345833333,14.2,3.3,0,9.2
2021/12/16,2021,12,16,3,0,0,0,1,0,0,0,1,0.725,67.91666667,7.945833333,0.441666667,10.52083333,14.7,5,0,8.1
2021/12/17,2021,12,17,4,0,0,0,0,1,0,0,1,1.695833333,80.45833333,9.254166667,0.1425,9.233333333,12,5.2,4,0.9
2021/12/18,2021,12,18,5,0,0,0,0,0,1,0,0,2.779166667,39.875,3.329166667,0.49,5.1875,9.5,2.4,0,9.3
2021/12/19,2021,12,19,6,0,0,0,0,0,0,1,0,0.704166667,51.54166667,4.316666667,0.468333333,5.745833333,10.4,1,0,9.2
2021/12/20,2021,12,20,0,1,0,0,0,0,0,0,1,0.645833333,60.70833333,5.654166667,0.462083333,7.629166667,12.4,1.8,0,9.2
2021/12/21,2021,12,21,1,0,1,0,0,0,0,0,1,0.5125,65.75,7.0875,0.462083333,9.9125,15.2,4.4,0,9.1
2021/12/22,2021,12,22,2,0,0,1,0,0,0,0,1,3.016666667,51.125,5.683333333,0.43875,9.0375,13.3,5.6,0,8.6
2021/12/23,2021,12,23,3,0,0,0,1,0,0,0,1,2.779166667,40.83333333,4.404166667,0.46875,8.720833333,12.4,4.9,0,8.7
2021/12/24,2021,12,24,4,0,0,0,0,1,0,0,1,0.866666667,57.04166667,6.154166667,0.473333333,8.745833333,12.7,3.6,0,8.9
2021/12/25,2021,12,25,5,0,0,0,0,0,1,0,0,1.966666667,70.41666667,7.6875,0.354583333,9.045833333,15.3,4.5,2,5
2021/12/26,2021,12,26,6,0,0,0,0,0,0,1,0,3.479166667,35.25,2.779166667,0.46375,3.883333333,8.6,0.4,0,8.5
2021/12/27,2021,12,27,0,1,0,0,0,0,0,0,1,1.070833333,39.54166667,2.8375,0.476666667,3.958333333,9.5,-0.8,0,9.3
2021/12/28,2021,12,28,1,0,1,0,0,0,0,0,1,1.433333333,48.66666667,3.725,0.487083333,4.645833333,9.3,0.2,0,9.2
2021/12/29,2021,12,29,2,0,0,1,0,0,0,0,1,0.708333333,54.04166667,4.445833333,0.435416667,4.883333333,8.5,1.6,0,8
2021/12/30,2021,12,30,3,0,0,0,1,0,0,0,1,1.141666667,52.91666667,4.945833333,0.4575,7.225,13.5,1.5,0,8
2021/12/31,2021,12,31,4,0,0,0,0,1,0,0,1,2.370833333,51.25,4.016666667,0.2625,3.604166667,7.9,0.3,0,3.8
2022/1/1,2022,1,1,5,0,0,0,0,0,1,0,0,2.420833333,32.66666667,2.470833333,0.507083333,3.595833333,7.8,-0.7,0,9.4
2022/1/2,2022,1,2,6,0,0,0,0,0,0,1,0,1.1375,51.04166667,4.091666667,0.4225,4.1875,7.9,0.8,0,6.3
2022/1/3,2022,1,3,0,1,0,0,0,0,0,0,1,1.229166667,55.29166667,4.908333333,0.462916667,6.3875,10.8,2.7,0,9.1
2022/1/4,2022,1,4,1,0,1,0,0,0,0,0,1,2.241666667,56.95833333,4.854166667,0.49,5.779166667,13.2,2.2,0,9.1
2022/1/5,2022,1,5,2,0,0,1,0,0,0,0,1,2.858333333,36.29166667,2.945833333,0.505416667,4.5,8.5,1.6,0,9.3
