,ì˙éû,é¿ê—,êÑíË,åé,îN
5297,2021-11-07 17:00:00,0.0,0.0,11,2021
5298,2021-11-07 18:00:00,0.0,0.0,11,2021
5299,2021-11-07 19:00:00,0.0,0.0,11,2021
5300,2021-11-07 20:00:00,1.0,0.97,11,2021
5301,2021-11-07 21:00:00,0.0,0.0,11,2021
5302,2021-11-07 22:00:00,0.0,0.0,11,2021
5303,2021-11-07 23:00:00,0.0,0.0,11,2021
5304,2021-11-08 00:00:00,0.0,0.0,11,2021
5305,2021-11-08 01:00:00,0.0,0.0,11,2021
5306,2021-11-08 02:00:00,0.0,0.0,11,2021
5307,2021-11-08 03:00:00,0.0,0.0,11,2021
5308,2021-11-08 04:00:00,0.0,0.0,11,2021
5309,2021-11-08 05:00:00,0.0,0.0,11,2021
5310,2021-11-08 06:00:00,0.0,0.0,11,2021
5311,2021-11-08 07:00:00,0.0,0.0,11,2021
5312,2021-11-08 08:00:00,0.0,0.0,11,2021
5313,2021-11-08 09:00:00,0.0,0.0,11,2021
5314,2021-11-08 10:00:00,0.0,0.0,11,2021
5315,2021-11-08 11:00:00,0.0,0.0,11,2021
5316,2021-11-08 12:00:00,0.0,0.0,11,2021
5317,2021-11-08 13:00:00,0.0,0.0,11,2021
5318,2021-11-08 14:00:00,0.0,0.0,11,2021
5319,2021-11-08 15:00:00,1.0,0.99,11,2021
5320,2021-11-08 16:00:00,0.0,0.0,11,2021
5321,2021-11-08 17:00:00,0.0,0.0,11,2021
5322,2021-11-08 18:00:00,0.0,0.0,11,2021
5323,2021-11-08 19:00:00,0.0,0.0,11,2021
5324,2021-11-08 20:00:00,0.0,0.0,11,2021
5325,2021-11-08 21:00:00,0.0,0.0,11,2021
5326,2021-11-08 22:00:00,0.0,0.0,11,2021
5327,2021-11-08 23:00:00,0.0,0.0,11,2021
5328,2021-11-09 00:00:00,0.0,0.0,11,2021
5329,2021-11-09 01:00:00,0.0,0.0,11,2021
5330,2021-11-09 02:00:00,0.0,0.0,11,2021
5331,2021-11-09 03:00:00,0.0,0.0,11,2021
5332,2021-11-09 04:00:00,0.0,0.0,11,2021
5333,2021-11-09 05:00:00,0.0,0.0,11,2021
5334,2021-11-09 06:00:00,0.0,0.0,11,2021
5335,2021-11-09 07:00:00,0.0,0.0,11,2021
5336,2021-11-09 08:00:00,0.0,0.0,11,2021
5337,2021-11-09 09:00:00,0.0,0.0,11,2021
5338,2021-11-09 10:00:00,0.0,0.0,11,2021
5339,2021-11-09 11:00:00,1.0,0.99,11,2021
5340,2021-11-09 12:00:00,0.0,0.0,11,2021
5341,2021-11-09 13:00:00,0.0,0.0,11,2021
5342,2021-11-09 14:00:00,0.0,0.0,11,2021
5343,2021-11-09 15:00:00,0.0,0.0,11,2021
5344,2021-11-09 16:00:00,0.0,0.0,11,2021
5345,2021-11-09 17:00:00,0.0,0.0,11,2021
5346,2021-11-09 18:00:00,0.0,0.0,11,2021
5347,2021-11-09 19:00:00,0.0,0.0,11,2021
5348,2021-11-09 20:00:00,0.0,0.0,11,2021
5349,2021-11-09 21:00:00,0.0,0.0,11,2021
5350,2021-11-09 22:00:00,0.0,0.0,11,2021
5351,2021-11-09 23:00:00,0.0,0.0,11,2021
5352,2021-11-10 00:00:00,0.0,0.0,11,2021
5353,2021-11-10 01:00:00,0.0,0.0,11,2021
5354,2021-11-10 02:00:00,0.0,0.0,11,2021
5355,2021-11-10 03:00:00,0.0,0.0,11,2021
5356,2021-11-10 04:00:00,0.0,0.0,11,2021
5357,2021-11-10 05:00:00,0.0,0.0,11,2021
5358,2021-11-10 06:00:00,1.0,0.97,11,2021
5359,2021-11-10 07:00:00,0.0,0.0,11,2021
5360,2021-11-10 08:00:00,0.0,0.0,11,2021
5361,2021-11-10 09:00:00,0.0,0.0,11,2021
5362,2021-11-10 10:00:00,0.0,0.0,11,2021
5363,2021-11-10 11:00:00,0.0,0.0,11,2021
5364,2021-11-10 12:00:00,0.0,0.0,11,2021
5365,2021-11-10 13:00:00,0.0,0.0,11,2021
5366,2021-11-10 14:00:00,0.0,0.0,11,2021
5367,2021-11-10 15:00:00,0.0,0.0,11,2021
5368,2021-11-10 16:00:00,0.0,0.0,11,2021
5369,2021-11-10 17:00:00,0.0,0.0,11,2021
5370,2021-11-10 18:00:00,0.0,0.0,11,2021
5371,2021-11-10 19:00:00,0.0,0.0,11,2021
5372,2021-11-10 20:00:00,0.0,0.0,11,2021
5373,2021-11-10 21:00:00,0.0,0.0,11,2021
5374,2021-11-10 22:00:00,0.0,0.0,11,2021
5375,2021-11-10 23:00:00,0.0,0.0,11,2021
5376,2021-11-11 00:00:00,0.0,0.0,11,2021
5377,2021-11-11 01:00:00,1.0,0.96,11,2021
5378,2021-11-11 02:00:00,0.0,0.0,11,2021
5379,2021-11-11 03:00:00,0.0,0.0,11,2021
5380,2021-11-11 04:00:00,0.0,0.0,11,2021
5381,2021-11-11 05:00:00,0.0,0.0,11,2021
5382,2021-11-11 06:00:00,0.0,0.0,11,2021
5383,2021-11-11 07:00:00,0.0,0.0,11,2021
5384,2021-11-11 08:00:00,0.0,0.0,11,2021
5385,2021-11-11 09:00:00,0.0,0.0,11,2021
5386,2021-11-11 10:00:00,0.0,0.0,11,2021
5387,2021-11-11 11:00:00,0.0,0.0,11,2021
5388,2021-11-11 12:00:00,0.0,0.0,11,2021
5389,2021-11-11 13:00:00,0.0,0.0,11,2021
5390,2021-11-11 14:00:00,0.0,0.0,11,2021
5391,2021-11-11 15:00:00,0.0,0.0,11,2021
5392,2021-11-11 16:00:00,0.0,0.0,11,2021
5393,2021-11-11 17:00:00,0.0,0.0,11,2021
5394,2021-11-11 18:00:00,0.0,0.0,11,2021
5395,2021-11-11 19:00:00,0.0,0.0,11,2021
5396,2021-11-11 20:00:00,0.0,0.0,11,2021
5397,2021-11-11 21:00:00,1.0,0.97,11,2021
5398,2021-11-11 22:00:00,0.0,0.0,11,2021
5399,2021-11-11 23:00:00,0.0,0.0,11,2021
5400,2021-11-12 00:00:00,0.0,0.0,11,2021
5401,2021-11-12 01:00:00,0.0,0.0,11,2021
5402,2021-11-12 02:00:00,0.0,0.0,11,2021
5403,2021-11-12 03:00:00,0.0,0.0,11,2021
5404,2021-11-12 04:00:00,0.0,0.0,11,2021
5405,2021-11-12 05:00:00,0.0,0.0,11,2021
5406,2021-11-12 06:00:00,0.0,0.0,11,2021
5407,2021-11-12 07:00:00,0.0,0.0,11,2021
5408,2021-11-12 08:00:00,0.0,0.0,11,2021
5409,2021-11-12 09:00:00,0.0,0.0,11,2021
5410,2021-11-12 10:00:00,0.0,0.0,11,2021
5411,2021-11-12 11:00:00,0.0,0.0,11,2021
5412,2021-11-12 12:00:00,0.0,0.0,11,2021
5413,2021-11-12 13:00:00,0.0,0.0,11,2021
5414,2021-11-12 14:00:00,0.0,0.0,11,2021
5415,2021-11-12 15:00:00,0.0,0.0,11,2021
5416,2021-11-12 16:00:00,1.0,0.97,11,2021
5417,2021-11-12 17:00:00,0.0,0.0,11,2021
5418,2021-11-12 18:00:00,0.0,0.0,11,2021
5419,2021-11-12 19:00:00,0.0,0.0,11,2021
5420,2021-11-12 20:00:00,0.0,0.0,11,2021
5421,2021-11-12 21:00:00,0.0,0.0,11,2021
5422,2021-11-12 22:00:00,0.0,0.0,11,2021
5423,2021-11-12 23:00:00,0.0,0.0,11,2021
5424,2021-11-13 00:00:00,0.0,0.0,11,2021
5425,2021-11-13 01:00:00,0.0,0.0,11,2021
5426,2021-11-13 02:00:00,0.0,0.0,11,2021
5427,2021-11-13 03:00:00,0.0,0.0,11,2021
5428,2021-11-13 04:00:00,0.0,0.0,11,2021
5429,2021-11-13 05:00:00,0.0,0.0,11,2021
5430,2021-11-13 06:00:00,0.0,0.0,11,2021
5431,2021-11-13 07:00:00,0.0,0.0,11,2021
5432,2021-11-13 08:00:00,0.0,0.0,11,2021
5433,2021-11-13 09:00:00,0.0,0.0,11,2021
5434,2021-11-13 10:00:00,0.0,0.0,11,2021
5435,2021-11-13 11:00:00,0.0,0.0,11,2021
5436,2021-11-13 12:00:00,1.0,1.0,11,2021
5437,2021-11-13 13:00:00,0.0,0.0,11,2021
5438,2021-11-13 14:00:00,0.0,0.0,11,2021
5439,2021-11-13 15:00:00,0.0,0.0,11,2021
5440,2021-11-13 16:00:00,0.0,0.0,11,2021
5441,2021-11-13 17:00:00,0.0,0.0,11,2021
5442,2021-11-13 18:00:00,0.0,0.0,11,2021
5443,2021-11-13 19:00:00,0.0,0.0,11,2021
5444,2021-11-13 20:00:00,0.0,0.0,11,2021
5445,2021-11-13 21:00:00,0.0,0.0,11,2021
5446,2021-11-13 22:00:00,0.0,0.0,11,2021
5447,2021-11-13 23:00:00,0.0,0.0,11,2021
5448,2021-11-14 00:00:00,0.0,0.0,11,2021
5449,2021-11-14 01:00:00,0.0,0.0,11,2021
5450,2021-11-14 02:00:00,0.0,0.0,11,2021
5451,2021-11-14 03:00:00,0.0,0.0,11,2021
5452,2021-11-14 04:00:00,0.0,0.0,11,2021
5453,2021-11-14 05:00:00,0.0,0.0,11,2021
5454,2021-11-14 06:00:00,0.0,0.0,11,2021
5455,2021-11-14 07:00:00,0.0,0.0,11,2021
5456,2021-11-14 08:00:00,1.0,0.99,11,2021
5457,2021-11-14 09:00:00,0.0,0.0,11,2021
5458,2021-11-14 10:00:00,0.0,0.0,11,2021
5459,2021-11-14 11:00:00,0.0,0.0,11,2021
5460,2021-11-14 12:00:00,0.0,0.0,11,2021
5461,2021-11-14 13:00:00,0.0,0.0,11,2021
5462,2021-11-14 14:00:00,0.0,0.0,11,2021
5463,2021-11-14 15:00:00,0.0,0.0,11,2021
5464,2021-11-14 16:00:00,0.0,0.0,11,2021
5465,2021-11-14 17:00:00,0.0,0.0,11,2021
5466,2021-11-14 18:00:00,0.0,0.0,11,2021
5467,2021-11-14 19:00:00,0.0,0.0,11,2021
5468,2021-11-14 20:00:00,0.0,0.0,11,2021
5469,2021-11-14 21:00:00,0.0,0.0,11,2021
5470,2021-11-14 22:00:00,0.0,0.0,11,2021
5471,2021-11-14 23:00:00,0.0,0.0,11,2021
5472,2021-11-15 00:00:00,0.0,0.0,11,2021
5473,2021-11-15 01:00:00,0.0,0.0,11,2021
5474,2021-11-15 02:00:00,0.0,0.0,11,2021
5475,2021-11-15 03:00:00,0.0,0.0,11,2021
5476,2021-11-15 04:00:00,1.0,0.97,11,2021
5477,2021-11-15 05:00:00,0.0,0.0,11,2021
5478,2021-11-15 06:00:00,0.0,0.0,11,2021
5479,2021-11-15 07:00:00,0.0,0.0,11,2021
5480,2021-11-15 08:00:00,0.0,0.0,11,2021
5481,2021-11-15 09:00:00,0.0,0.0,11,2021
5482,2021-11-15 10:00:00,0.0,0.0,11,2021
5483,2021-11-15 11:00:00,0.0,0.0,11,2021
5484,2021-11-15 12:00:00,0.0,0.0,11,2021
5485,2021-11-15 13:00:00,0.0,0.0,11,2021
5486,2021-11-15 14:00:00,0.0,0.0,11,2021
5487,2021-11-15 15:00:00,0.0,0.0,11,2021
5488,2021-11-15 16:00:00,0.0,0.0,11,2021
5489,2021-11-15 17:00:00,0.0,0.0,11,2021
5490,2021-11-15 18:00:00,0.0,0.0,11,2021
5491,2021-11-15 19:00:00,0.0,0.0,11,2021
5492,2021-11-15 20:00:00,0.0,0.0,11,2021
5493,2021-11-15 21:00:00,0.0,0.0,11,2021
5494,2021-11-15 22:00:00,0.0,0.0,11,2021
5495,2021-11-15 23:00:00,1.0,0.97,11,2021
5496,2021-11-16 00:00:00,0.0,0.0,11,2021
5497,2021-11-16 01:00:00,0.0,0.0,11,2021
5498,2021-11-16 02:00:00,0.0,0.0,11,2021
5499,2021-11-16 03:00:00,0.0,0.0,11,2021
5500,2021-11-16 04:00:00,0.0,0.0,11,2021
5501,2021-11-16 05:00:00,0.0,0.0,11,2021
5502,2021-11-16 06:00:00,0.0,0.0,11,2021
5503,2021-11-16 07:00:00,0.0,0.0,11,2021
5504,2021-11-16 08:00:00,0.0,0.0,11,2021
5505,2021-11-16 09:00:00,0.0,0.0,11,2021
5506,2021-11-16 10:00:00,0.0,0.0,11,2021
5507,2021-11-16 11:00:00,0.0,0.0,11,2021
5508,2021-11-16 12:00:00,0.0,0.0,11,2021
5509,2021-11-16 13:00:00,0.0,0.0,11,2021
5510,2021-11-16 14:00:00,0.0,0.0,11,2021
5511,2021-11-16 15:00:00,0.0,0.0,11,2021
5512,2021-11-16 16:00:00,0.0,0.0,11,2021
5513,2021-11-16 17:00:00,0.0,0.0,11,2021
5514,2021-11-16 18:00:00,0.0,0.0,11,2021
5515,2021-11-16 19:00:00,1.0,0.97,11,2021
5516,2021-11-16 20:00:00,0.0,0.0,11,2021
5517,2021-11-16 21:00:00,0.0,0.0,11,2021
5518,2021-11-16 22:00:00,0.0,0.0,11,2021
5519,2021-11-16 23:00:00,0.0,0.0,11,2021
5520,2021-11-17 00:00:00,0.0,0.0,11,2021
5521,2021-11-17 01:00:00,0.0,0.0,11,2021
5522,2021-11-17 02:00:00,0.0,0.0,11,2021
5523,2021-11-17 03:00:00,0.0,0.0,11,2021
5524,2021-11-17 04:00:00,0.0,0.0,11,2021
5525,2021-11-17 05:00:00,0.0,0.0,11,2021
5526,2021-11-17 06:00:00,0.0,0.0,11,2021
5527,2021-11-17 07:00:00,0.0,0.0,11,2021
5528,2021-11-17 08:00:00,0.0,0.0,11,2021
5529,2021-11-17 09:00:00,0.0,0.0,11,2021
5530,2021-11-17 10:00:00,0.0,0.0,11,2021
5531,2021-11-17 11:00:00,0.0,0.0,11,2021
5532,2021-11-17 12:00:00,0.0,0.0,11,2021
5533,2021-11-17 13:00:00,0.0,0.0,11,2021
5534,2021-11-17 14:00:00,1.0,0.97,11,2021
5535,2021-11-17 15:00:00,0.0,0.0,11,2021
5536,2021-11-17 16:00:00,0.0,0.0,11,2021
5537,2021-11-17 17:00:00,0.0,0.0,11,2021
5538,2021-11-17 18:00:00,0.0,0.0,11,2021
5539,2021-11-17 19:00:00,0.0,0.0,11,2021
5540,2021-11-17 20:00:00,0.0,0.0,11,2021
5541,2021-11-17 21:00:00,0.0,0.0,11,2021
5542,2021-11-17 22:00:00,0.0,0.0,11,2021
5543,2021-11-17 23:00:00,0.0,0.0,11,2021
5544,2021-11-18 00:00:00,0.0,0.0,11,2021
5545,2021-11-18 01:00:00,0.0,0.0,11,2021
5546,2021-11-18 02:00:00,0.0,0.0,11,2021
5547,2021-11-18 03:00:00,0.0,0.0,11,2021
5548,2021-11-18 04:00:00,0.0,0.0,11,2021
5549,2021-11-18 05:00:00,0.0,0.0,11,2021
5550,2021-11-18 06:00:00,0.0,0.0,11,2021
5551,2021-11-18 07:00:00,0.0,0.0,11,2021
5552,2021-11-18 08:00:00,0.0,0.0,11,2021
5553,2021-11-18 09:00:00,0.0,0.0,11,2021
5554,2021-11-18 10:00:00,1.0,1.01,11,2021
5555,2021-11-18 11:00:00,0.0,0.0,11,2021
5556,2021-11-18 12:00:00,0.0,0.0,11,2021
5557,2021-11-18 13:00:00,0.0,0.0,11,2021
5558,2021-11-18 14:00:00,0.0,0.0,11,2021
5559,2021-11-18 15:00:00,0.0,0.0,11,2021
5560,2021-11-18 16:00:00,0.0,0.0,11,2021
5561,2021-11-18 17:00:00,0.0,0.0,11,2021
5562,2021-11-18 18:00:00,0.0,0.0,11,2021
5563,2021-11-18 19:00:00,0.0,0.0,11,2021
5564,2021-11-18 20:00:00,0.0,0.0,11,2021
5565,2021-11-18 21:00:00,0.0,0.0,11,2021
5566,2021-11-18 22:00:00,0.0,0.0,11,2021
5567,2021-11-18 23:00:00,0.0,0.0,11,2021
5568,2021-11-19 00:00:00,0.0,0.0,11,2021
5569,2021-11-19 01:00:00,0.0,0.0,11,2021
5570,2021-11-19 02:00:00,0.0,0.0,11,2021
5571,2021-11-19 03:00:00,0.0,0.0,11,2021
5572,2021-11-19 04:00:00,0.0,0.0,11,2021
5573,2021-11-19 05:00:00,1.0,0.97,11,2021
5574,2021-11-19 06:00:00,0.0,0.0,11,2021
5575,2021-11-19 07:00:00,0.0,0.0,11,2021
5576,2021-11-19 08:00:00,0.0,0.0,11,2021
5577,2021-11-19 09:00:00,0.0,0.0,11,2021
5578,2021-11-19 10:00:00,0.0,0.0,11,2021
5579,2021-11-19 11:00:00,0.0,0.0,11,2021
5580,2021-11-19 12:00:00,0.0,0.0,11,2021
5581,2021-11-19 13:00:00,0.0,0.0,11,2021
5582,2021-11-19 14:00:00,0.0,0.0,11,2021
5583,2021-11-19 15:00:00,0.0,0.0,11,2021
5584,2021-11-19 16:00:00,0.0,0.0,11,2021
5585,2021-11-19 17:00:00,0.0,0.0,11,2021
5586,2021-11-19 18:00:00,0.0,0.0,11,2021
5587,2021-11-19 19:00:00,0.0,0.0,11,2021
5588,2021-11-19 20:00:00,0.0,0.0,11,2021
5589,2021-11-19 21:00:00,0.0,0.0,11,2021
5590,2021-11-19 22:00:00,0.0,0.0,11,2021
5591,2021-11-19 23:00:00,0.0,0.0,11,2021
5592,2021-11-20 00:00:00,1.0,0.97,11,2021
5593,2021-11-20 01:00:00,0.0,0.0,11,2021
5594,2021-11-20 02:00:00,0.0,0.0,11,2021
5595,2021-11-20 03:00:00,0.0,0.0,11,2021
5596,2021-11-20 04:00:00,0.0,0.0,11,2021
5597,2021-11-20 05:00:00,0.0,0.0,11,2021
5598,2021-11-20 06:00:00,0.0,0.0,11,2021
5599,2021-11-20 07:00:00,0.0,0.0,11,2021
5600,2021-11-20 08:00:00,0.0,0.0,11,2021
5601,2021-11-20 09:00:00,0.0,0.0,11,2021
5602,2021-11-20 10:00:00,0.0,0.0,11,2021
5603,2021-11-20 11:00:00,0.0,0.0,11,2021
5604,2021-11-20 12:00:00,0.0,0.0,11,2021
5605,2021-11-20 13:00:00,0.0,0.0,11,2021
5606,2021-11-20 14:00:00,0.0,0.0,11,2021
5607,2021-11-20 15:00:00,0.0,0.0,11,2021
5608,2021-11-20 16:00:00,0.0,0.0,11,2021
5609,2021-11-20 17:00:00,0.0,0.0,11,2021
5610,2021-11-20 18:00:00,0.0,0.0,11,2021
5611,2021-11-20 19:00:00,0.0,0.0,11,2021
5612,2021-11-20 20:00:00,1.0,0.97,11,2021
5613,2021-11-20 21:00:00,0.0,0.0,11,2021
5614,2021-11-20 22:00:00,0.0,0.0,11,2021
5615,2021-11-20 23:00:00,0.0,0.0,11,2021
5616,2021-11-21 00:00:00,0.0,0.0,11,2021
5617,2021-11-21 01:00:00,0.0,0.0,11,2021
5618,2021-11-21 02:00:00,0.0,0.0,11,2021
5619,2021-11-21 03:00:00,0.0,0.0,11,2021
5620,2021-11-21 04:00:00,0.0,0.0,11,2021
5621,2021-11-21 05:00:00,0.0,0.0,11,2021
5622,2021-11-21 06:00:00,0.0,0.0,11,2021
5623,2021-11-21 07:00:00,0.0,0.0,11,2021
5624,2021-11-21 08:00:00,0.0,0.0,11,2021
5625,2021-11-21 09:00:00,0.0,0.0,11,2021
5626,2021-11-21 10:00:00,0.0,0.0,11,2021
5627,2021-11-21 11:00:00,0.0,0.0,11,2021
5628,2021-11-21 12:00:00,0.0,0.0,11,2021
5629,2021-11-21 13:00:00,0.0,0.0,11,2021
5630,2021-11-21 14:00:00,0.0,0.0,11,2021
5631,2021-11-21 15:00:00,0.0,0.0,11,2021
5632,2021-11-21 16:00:00,1.0,0.97,11,2021
5633,2021-11-21 17:00:00,0.0,0.0,11,2021
5634,2021-11-21 18:00:00,0.0,0.0,11,2021
5635,2021-11-21 19:00:00,0.0,0.0,11,2021
5636,2021-11-21 20:00:00,0.0,0.0,11,2021
5637,2021-11-21 21:00:00,0.0,0.0,11,2021
5638,2021-11-21 22:00:00,0.0,0.0,11,2021
5639,2021-11-21 23:00:00,0.0,0.0,11,2021
5640,2021-11-22 00:00:00,0.0,0.0,11,2021
5641,2021-11-22 01:00:00,0.0,0.0,11,2021
5642,2021-11-22 02:00:00,0.0,0.0,11,2021
5643,2021-11-22 03:00:00,0.0,0.0,11,2021
5644,2021-11-22 04:00:00,0.0,0.0,11,2021
5645,2021-11-22 05:00:00,0.0,0.0,11,2021
5646,2021-11-22 06:00:00,0.0,0.0,11,2021
5647,2021-11-22 07:00:00,0.0,0.0,11,2021
5648,2021-11-22 08:00:00,0.0,0.0,11,2021
5649,2021-11-22 09:00:00,0.0,0.0,11,2021
5650,2021-11-22 10:00:00,0.0,0.0,11,2021
5651,2021-11-22 11:00:00,0.0,0.0,11,2021
5652,2021-11-22 12:00:00,1.0,0.97,11,2021
5653,2021-11-22 13:00:00,0.0,0.0,11,2021
5654,2021-11-22 14:00:00,0.0,0.0,11,2021
5655,2021-11-22 15:00:00,0.0,0.0,11,2021
5656,2021-11-22 16:00:00,0.0,0.0,11,2021
5657,2021-11-22 17:00:00,0.0,0.0,11,2021
5658,2021-11-22 18:00:00,0.0,0.0,11,2021
5659,2021-11-22 19:00:00,0.0,0.0,11,2021
5660,2021-11-22 20:00:00,0.0,0.0,11,2021
5661,2021-11-22 21:00:00,0.0,0.0,11,2021
5662,2021-11-22 22:00:00,0.0,0.0,11,2021
5663,2021-11-22 23:00:00,0.0,0.0,11,2021
5664,2021-11-23 00:00:00,0.0,0.0,11,2021
5665,2021-11-23 01:00:00,0.0,0.0,11,2021
5666,2021-11-23 02:00:00,0.0,0.0,11,2021
5667,2021-11-23 03:00:00,0.0,0.0,11,2021
5668,2021-11-23 04:00:00,0.0,0.0,11,2021
5669,2021-11-23 05:00:00,0.0,0.0,11,2021
5670,2021-11-23 06:00:00,0.0,0.0,11,2021
5671,2021-11-23 07:00:00,1.0,0.98,11,2021
5672,2021-11-23 08:00:00,0.0,0.0,11,2021
5673,2021-11-23 09:00:00,0.0,0.0,11,2021
5674,2021-11-23 10:00:00,0.0,0.0,11,2021
5675,2021-11-23 11:00:00,0.0,0.0,11,2021
5676,2021-11-23 12:00:00,0.0,0.0,11,2021
5677,2021-11-23 13:00:00,0.0,0.0,11,2021
5678,2021-11-23 14:00:00,0.0,0.0,11,2021
5679,2021-11-23 15:00:00,0.0,0.0,11,2021
5680,2021-11-23 16:00:00,0.0,0.0,11,2021
5681,2021-11-23 17:00:00,0.0,0.0,11,2021
5682,2021-11-23 18:00:00,0.0,0.0,11,2021
5683,2021-11-23 19:00:00,0.0,0.0,11,2021
5684,2021-11-23 20:00:00,0.0,0.0,11,2021
5685,2021-11-23 21:00:00,0.0,0.0,11,2021
5686,2021-11-23 22:00:00,0.0,0.0,11,2021
5687,2021-11-23 23:00:00,0.0,0.0,11,2021
5688,2021-11-24 00:00:00,0.0,0.0,11,2021
5689,2021-11-24 01:00:00,0.0,0.0,11,2021
5690,2021-11-24 02:00:00,0.0,0.0,11,2021
5691,2021-11-24 03:00:00,1.0,0.98,11,2021
5692,2021-11-24 04:00:00,0.0,0.0,11,2021
5693,2021-11-24 05:00:00,0.0,0.0,11,2021
5694,2021-11-24 06:00:00,0.0,0.0,11,2021
5695,2021-11-24 07:00:00,0.0,0.0,11,2021
5696,2021-11-24 08:00:00,0.0,0.0,11,2021
5697,2021-11-24 09:00:00,0.0,0.0,11,2021
5698,2021-11-24 10:00:00,0.0,0.0,11,2021
5699,2021-11-24 11:00:00,0.0,0.0,11,2021
5700,2021-11-24 12:00:00,0.0,0.0,11,2021
5701,2021-11-24 13:00:00,0.0,0.0,11,2021
5702,2021-11-24 14:00:00,0.0,0.0,11,2021
5703,2021-11-24 15:00:00,0.0,0.0,11,2021
5704,2021-11-24 16:00:00,0.0,0.0,11,2021
5705,2021-11-24 17:00:00,0.0,0.0,11,2021
5706,2021-11-24 18:00:00,0.0,0.0,11,2021
5707,2021-11-24 19:00:00,0.0,0.0,11,2021
5708,2021-11-24 20:00:00,0.0,0.0,11,2021
5709,2021-11-24 21:00:00,0.0,0.0,11,2021
5710,2021-11-24 22:00:00,1.0,0.98,11,2021
5711,2021-11-24 23:00:00,0.0,0.0,11,2021
5712,2021-11-25 00:00:00,0.0,0.0,11,2021
5713,2021-11-25 01:00:00,0.0,0.0,11,2021
5714,2021-11-25 02:00:00,0.0,0.0,11,2021
5715,2021-11-25 03:00:00,0.0,0.0,11,2021
5716,2021-11-25 04:00:00,0.0,0.0,11,2021
5717,2021-11-25 05:00:00,0.0,0.0,11,2021
5718,2021-11-25 06:00:00,0.0,0.0,11,2021
5719,2021-11-25 07:00:00,0.0,0.0,11,2021
5720,2021-11-25 08:00:00,0.0,0.0,11,2021
5721,2021-11-25 09:00:00,0.0,0.0,11,2021
5722,2021-11-25 10:00:00,0.0,0.0,11,2021
5723,2021-11-25 11:00:00,0.0,0.0,11,2021
5724,2021-11-25 12:00:00,0.0,0.0,11,2021
5725,2021-11-25 13:00:00,0.0,0.0,11,2021
5726,2021-11-25 14:00:00,0.0,0.0,11,2021
5727,2021-11-25 15:00:00,0.0,0.0,11,2021
5728,2021-11-25 16:00:00,0.0,0.0,11,2021
5729,2021-11-25 17:00:00,1.0,0.98,11,2021
5730,2021-11-25 18:00:00,0.0,0.0,11,2021
5731,2021-11-25 19:00:00,0.0,0.0,11,2021
5732,2021-11-25 20:00:00,0.0,0.0,11,2021
5733,2021-11-25 21:00:00,0.0,0.0,11,2021
5734,2021-11-25 22:00:00,0.0,0.0,11,2021
5735,2021-11-25 23:00:00,0.0,0.0,11,2021
5736,2021-11-26 00:00:00,0.0,0.0,11,2021
5737,2021-11-26 01:00:00,0.0,0.0,11,2021
5738,2021-11-26 02:00:00,0.0,0.0,11,2021
5739,2021-11-26 03:00:00,0.0,0.0,11,2021
5740,2021-11-26 04:00:00,0.0,0.0,11,2021
5741,2021-11-26 05:00:00,0.0,0.0,11,2021
5742,2021-11-26 06:00:00,0.0,0.0,11,2021
5743,2021-11-26 07:00:00,0.0,0.0,11,2021
5744,2021-11-26 08:00:00,0.0,0.0,11,2021
5745,2021-11-26 09:00:00,0.0,0.0,11,2021
5746,2021-11-26 10:00:00,0.0,0.0,11,2021
5747,2021-11-26 11:00:00,0.0,0.0,11,2021
5748,2021-11-26 12:00:00,0.0,0.0,11,2021
5749,2021-11-26 13:00:00,1.0,0.96,11,2021
5750,2021-11-26 14:00:00,0.0,0.0,11,2021
5751,2021-11-26 15:00:00,0.0,0.0,11,2021
5752,2021-11-26 16:00:00,0.0,0.0,11,2021
5753,2021-11-26 17:00:00,0.0,0.0,11,2021
5754,2021-11-26 18:00:00,0.0,0.0,11,2021
5755,2021-11-26 19:00:00,0.0,0.0,11,2021
5756,2021-11-26 20:00:00,0.0,0.0,11,2021
5757,2021-11-26 21:00:00,0.0,0.0,11,2021
5758,2021-11-26 22:00:00,0.0,0.0,11,2021
5759,2021-11-26 23:00:00,0.0,0.0,11,2021
5760,2021-11-27 00:00:00,0.0,0.0,11,2021
5761,2021-11-27 01:00:00,0.0,0.0,11,2021
5762,2021-11-27 02:00:00,0.0,0.0,11,2021
5763,2021-11-27 03:00:00,0.0,0.0,11,2021
5764,2021-11-27 04:00:00,0.0,0.0,11,2021
5765,2021-11-27 05:00:00,0.0,0.0,11,2021
5766,2021-11-27 06:00:00,0.0,0.0,11,2021
5767,2021-11-27 07:00:00,0.0,0.0,11,2021
5768,2021-11-27 08:00:00,1.0,0.96,11,2021
5769,2021-11-27 09:00:00,0.0,0.0,11,2021
5770,2021-11-27 10:00:00,0.0,0.0,11,2021
5771,2021-11-27 11:00:00,0.0,0.0,11,2021
5772,2021-11-27 12:00:00,0.0,0.0,11,2021
5773,2021-11-27 13:00:00,0.0,0.0,11,2021
5774,2021-11-27 14:00:00,0.0,0.0,11,2021
5775,2021-11-27 15:00:00,0.0,0.0,11,2021
5776,2021-11-27 16:00:00,0.0,0.0,11,2021
5777,2021-11-27 17:00:00,0.0,0.0,11,2021
