,年,月,日,曜日,曜日_月,曜日_火,曜日_水,曜日_木,曜日_金,曜日_土,曜日_日,休日,風速,相対湿度,蒸気圧,全天日射量,平均気温,最高気温,最低気温,降水量,日照時間,日時
2021-07-21,2021,7,21,2,0,0,1,0,0,0,0,1,0.9291666666666667,70.08333333333333,26.633333333333336,1.0958333333333332,30.054166666666664,34.2,25.8,0.0,10.5,2021-07-21
2021-07-22,2021,7,22,3,0,0,0,1,0,0,0,0,0.9416666666666668,69.08333333333333,26.112499999999997,1.0695833333333333,29.96666666666667,35.2,26.1,0.0,10.900000000000002,2021-07-22
2021-07-23,2021,7,23,4,0,0,0,0,1,0,0,0,0.9375,71.25,26.995833333333337,0.9174999999999999,30.04166666666666,34.3,26.3,0.0,10.400000000000002,2021-07-23
2021-07-24,2021,7,24,5,0,0,0,0,0,1,0,0,0.7374999999999999,72.0,27.75,0.9187500000000001,29.55416666666667,33.6,27.2,0.0,5.300000000000001,2021-07-24
2021-07-25,2021,7,25,6,0,0,0,0,0,0,1,0,0.8791666666666665,70.20833333333333,26.687500000000004,1.0070833333333336,29.945833333333336,33.8,26.6,0.0,10.9,2021-07-25
2021-07-26,2021,7,26,0,1,0,0,0,0,0,0,1,1.8208333333333335,66.83333333333333,24.366666666666664,0.745,28.98333333333333,32.4,26.6,0.0,5.5,2021-07-26
2021-07-27,2021,7,27,1,0,1,0,0,0,0,0,1,2.3041666666666667,83.5,26.075000000000003,0.57375,26.374999999999996,30.7,22.3,23.5,3.5,2021-07-27
2021-07-28,2021,7,28,2,0,0,1,0,0,0,0,1,1.0791666666666666,78.20833333333333,28.941666666666666,0.8270833333333333,28.804166666666664,32.1,25.4,0.0,7.200000000000001,2021-07-28
2021-07-29,2021,7,29,3,0,0,0,1,0,0,0,1,1.15,78.95833333333333,29.22083333333333,0.7366666666666668,28.85416666666666,32.9,25.8,0.0,3.4999999999999996,2021-07-29
2021-07-30,2021,7,30,4,0,0,0,0,1,0,0,1,0.8125,92.16666666666667,30.658333333333342,0.41083333333333333,27.579166666666662,30.4,26.0,0.0,1.6,2021-07-30
2021-07-31,2021,7,31,5,0,0,0,0,0,1,0,0,0.9666666666666665,77.25,27.683333333333337,0.8612500000000001,29.1125,33.0,25.4,0.0,7.5,2021-07-31
2021-08-01,2021,8,1,6,0,0,0,0,0,0,1,0,1.1208333333333333,75.83333333333333,29.474999999999994,1.1075000000000002,30.287500000000005,34.3,26.4,0.0,12.200000000000001,2021-08-01
2021-08-02,2021,8,2,0,1,0,0,0,0,0,0,1,0.7583333333333334,79.33333333333333,30.816666666666663,0.8312499999999998,29.47083333333333,33.4,27.2,0.0,5.8,2021-08-02
2021-08-03,2021,8,3,1,0,1,0,0,0,0,0,1,1.4833333333333334,79.79166666666667,31.650000000000006,0.8287499999999999,29.604166666666668,33.6,27.1,1.0,10.600000000000001,2021-08-03
2021-08-04,2021,8,4,2,0,0,1,0,0,0,0,1,0.8458333333333333,75.41666666666667,30.716666666666665,1.105,30.683333333333334,35.5,27.1,0.0,10.399999999999999,2021-08-04
2021-08-05,2021,8,5,3,0,0,0,1,0,0,0,1,0.6916666666666668,73.75,29.016666666666666,1.0904166666666668,30.970833333333335,35.5,26.4,0.0,11.8,2021-08-05
2021-08-06,2021,8,6,4,0,0,0,0,1,0,0,1,0.85,74.70833333333333,29.504166666666666,1.0341666666666667,30.908333333333328,34.9,27.4,0.0,11.100000000000001,2021-08-06
2021-08-07,2021,8,7,5,0,0,0,0,0,1,0,0,1.0125,84.91666666666667,31.958333333333332,0.47625,29.29166666666667,32.1,27.7,8.5,1.2999999999999998,2021-08-07
2021-08-08,2021,8,8,6,0,0,0,0,0,0,1,0,2.0708333333333337,96.20833333333333,32.23333333333334,0.14291666666666664,27.174999999999997,30.1,25.0,67.0,0.0,2021-08-08
2021-08-09,2021,8,9,0,1,0,0,0,0,0,0,0,2.1041666666666665,84.875,32.137499999999996,0.5558333333333333,28.408333333333335,30.8,26.2,5.5,6.8,2021-08-09
2021-08-10,2021,8,10,1,0,1,0,0,0,0,0,1,3.0958333333333337,58.916666666666664,26.312500000000004,0.9354166666666665,32.4125,38.5,27.6,0.0,11.1,2021-08-10
2021-08-11,2021,8,11,2,0,0,1,0,0,0,0,1,1.366666666666667,60.541666666666664,24.54583333333333,0.88,30.679166666666664,35.0,27.7,0.0,7.300000000000001,2021-08-11
2021-08-12,2021,8,12,3,0,0,0,1,0,0,0,1,0.9666666666666667,83.41666666666667,28.24166666666667,0.3475000000000001,26.962500000000002,29.6,24.6,5.5,0.2,2021-08-12
2021-08-13,2021,8,13,4,0,0,0,0,1,0,0,1,1.029166666666667,96.41666666666667,26.233333333333334,0.18166666666666667,23.245833333333334,25.7,21.7,10.0,0.0,2021-08-13
2021-08-14,2021,8,14,5,0,0,0,0,0,1,0,0,1.5166666666666664,99.66666666666667,27.362499999999997,0.11499999999999999,22.295833333333334,25.0,20.0,56.5,0.0,2021-08-14
2021-08-15,2021,8,15,6,0,0,0,0,0,0,1,0,1.6791666666666665,99.95833333333333,22.462499999999995,0.11583333333333333,20.28333333333333,21.5,18.9,87.5,0.0,2021-08-15
2021-08-16,2021,8,16,0,1,0,0,0,0,0,0,1,1.1125000000000003,97.58333333333333,23.733333333333334,0.18083333333333337,21.291666666666668,22.6,19.6,1.0,0.0,2021-08-16
2021-08-17,2021,8,17,1,0,1,0,0,0,0,0,1,0.5375000000000001,95.58333333333333,27.75416666666666,0.37833333333333335,23.849999999999998,26.1,21.7,6.0,0.0,2021-08-17
2021-08-18,2021,8,18,2,0,0,1,0,0,0,0,1,2.170833333333334,83.58333333333333,29.67083333333333,0.7229166666666668,27.837500000000002,30.7,25.8,0.0,5.3,2021-08-18
2021-08-19,2021,8,19,3,0,0,0,1,0,0,0,1,1.7583333333333337,73.45833333333333,28.274999999999995,1.0345833333333336,29.062499999999996,34.1,25.6,0.0,9.700000000000001,2021-08-19
2021-08-20,2021,8,20,4,0,0,0,0,1,0,0,1,1.5208333333333337,71.41666666666667,27.79583333333333,1.0058333333333336,29.462500000000002,34.4,25.9,0.0,11.0,2021-08-20
2021-08-21,2021,8,21,5,0,0,0,0,0,1,0,0,0.9583333333333334,75.16666666666667,28.20833333333334,0.6695833333333335,29.020833333333332,33.2,26.1,0.0,3.1999999999999997,2021-08-21
2021-08-22,2021,8,22,6,0,0,0,0,0,0,1,0,0.7541666666666665,76.54166666666667,29.33750000000001,0.7033333333333335,29.879166666666666,34.0,26.9,0.0,4.1,2021-08-22
2021-08-23,2021,8,23,0,1,0,0,0,0,0,0,1,0.9624999999999999,83.70833333333333,29.716666666666665,0.6004166666666667,28.125,31.3,24.5,10.5,2.2,2021-08-23
2021-08-24,2021,8,24,1,0,1,0,0,0,0,0,1,0.6708333333333333,78.91666666666667,28.675,0.6083333333333333,28.533333333333335,30.8,26.1,0.0,1.5,2021-08-24
2021-08-25,2021,8,25,2,0,0,1,0,0,0,0,1,1.0,75.875,30.8125,0.7495833333333334,30.879166666666666,35.4,26.8,0.0,4.7,2021-08-25
2021-08-26,2021,8,26,3,0,0,0,1,0,0,0,1,0.6458333333333334,74.375,32.04583333333334,0.80875,32.56250000000001,39.0,28.1,0.0,6.300000000000001,2021-08-26
2021-08-27,2021,8,27,4,0,0,0,0,1,0,0,1,1.2083333333333335,74.33333333333333,31.316666666666663,0.7558333333333334,31.51666666666667,35.7,28.1,0.0,8.2,2021-08-27
2021-08-28,2021,8,28,5,0,0,0,0,0,1,0,0,0.7624999999999998,76.125,31.670833333333334,0.8454166666666668,31.604166666666668,35.0,28.7,0.0,7.0,2021-08-28
2021-08-29,2021,8,29,6,0,0,0,0,0,0,1,0,0.9458333333333332,72.41666666666667,28.212499999999995,0.3641666666666667,29.420833333333334,31.3,27.9,0.0,0.1,2021-08-29
2021-08-30,2021,8,30,0,1,0,0,0,0,0,0,1,0.7916666666666665,78.79166666666667,31.675,0.8825,30.749999999999996,34.9,27.5,0.0,10.0,2021-08-30
2021-08-31,2021,8,31,1,0,1,0,0,0,0,0,1,1.1874999999999998,75.375,26.799999999999997,0.5091666666666665,27.741666666666664,32.3,21.6,21.5,1.8,2021-08-31
2021-09-01,2021,9,1,2,0,0,1,0,0,0,0,1,1.166666666666667,94.91666666666667,23.38333333333333,0.10333333333333332,21.38333333333333,23.7,19.0,2.0,0.0,2021-09-01
2021-09-02,2021,9,2,3,0,0,0,1,0,0,0,1,1.1458333333333333,98.875,22.224999999999994,0.07291666666666667,19.8125,20.6,18.9,20.0,0.0,2021-09-02
2021-09-03,2021,9,3,4,0,0,0,0,1,0,0,1,1.2791666666666668,98.875,22.758333333333336,0.14083333333333334,20.104166666666668,21.4,19.1,16.0,0.0,2021-09-03
2021-09-04,2021,9,4,5,0,0,0,0,0,1,0,0,1.2208333333333334,96.54166666666667,23.47916666666666,0.11833333333333333,20.6875,22.4,19.3,20.5,0.0,2021-09-04
2021-09-05,2021,9,5,6,0,0,0,0,0,0,1,0,1.5249999999999997,87.95833333333333,21.641666666666666,0.32125000000000004,21.433333333333337,24.6,18.9,14.5,0.5,2021-09-05
2021-09-06,2021,9,6,0,1,0,0,0,0,0,0,1,1.5125,86.33333333333333,20.145833333333332,0.21583333333333335,20.395833333333332,21.3,19.2,4.5,0.0,2021-09-06
2021-09-07,2021,9,7,1,0,1,0,0,0,0,0,1,1.3291666666666666,71.5,17.00416666666667,0.5258333333333335,21.054166666666664,24.4,17.8,0.5,1.3,2021-09-07
2021-09-08,2021,9,8,2,0,0,1,0,0,0,0,1,0.6083333333333334,82.54166666666667,19.654166666666665,0.38500000000000006,21.270833333333336,24.6,18.3,0.0,1.8,2021-09-08
2021-09-09,2021,9,9,3,0,0,0,1,0,0,0,1,0.8666666666666668,95.70833333333333,23.083333333333332,0.17875,21.0625,22.9,19.0,13.0,0.0,2021-09-09
2021-09-10,2021,9,10,4,0,0,0,0,1,0,0,1,0.8583333333333334,81.29166666666667,24.95833333333333,0.7979166666666665,25.508333333333336,29.8,21.4,0.0,8.0,2021-09-10
2021-09-11,2021,9,11,5,0,0,0,0,0,1,0,0,0.7708333333333335,85.04166666666667,26.808333333333326,0.3975,25.95833333333333,29.3,23.9,4.5,2.1,2021-09-11
2021-09-12,2021,9,12,6,0,0,0,0,0,0,1,0,0.9250000000000002,89.20833333333333,27.258333333333326,0.24041666666666664,25.16666666666666,27.1,23.8,0.0,0.0,2021-09-12
2021-09-13,2021,9,13,0,1,0,0,0,0,0,0,1,1.1708333333333334,72.25,22.429166666666664,0.76375,26.316666666666666,31.0,22.9,0.0,8.0,2021-09-13
2021-09-14,2021,9,14,1,0,1,0,0,0,0,0,1,0.6249999999999999,82.91666666666667,23.116666666666664,0.2729166666666667,23.94583333333334,26.0,20.9,3.0,0.0,2021-09-14
2021-09-15,2021,9,15,2,0,0,1,0,0,0,0,1,1.0791666666666668,82.66666666666667,22.641666666666666,0.6625,23.80416666666667,28.7,20.8,2.5,7.7,2021-09-15
2021-09-16,2021,9,16,3,0,0,0,1,0,0,0,1,1.7708333333333337,73.45833333333333,19.64583333333334,0.5508333333333334,22.870833333333337,27.0,20.4,0.0,3.5,2021-09-16
2021-09-17,2021,9,17,4,0,0,0,0,1,0,0,1,0.7166666666666667,78.33333333333333,20.837500000000002,0.38625,23.1125,25.4,19.8,0.0,0.0,2021-09-17
2021-09-18,2021,9,18,5,0,0,0,0,0,1,0,0,1.0874999999999997,96.79166666666667,28.508333333333326,0.2045833333333333,25.02083333333333,33.2,22.3,127.0,0.0,2021-09-18
2021-09-19,2021,9,19,6,0,0,0,0,0,0,1,0,1.7875000000000003,74.33333333333333,21.78333333333333,0.8920833333333333,24.92916666666667,29.7,20.9,0.5,9.5,2021-09-19
2021-09-20,2021,9,20,0,1,0,0,0,0,0,0,0,1.2333333333333336,69.375,18.279166666666665,0.9141666666666667,23.341666666666665,28.3,18.8,0.0,11.6,2021-09-20
2021-09-21,2021,9,21,1,0,1,0,0,0,0,0,1,0.8916666666666667,74.70833333333333,20.320833333333336,0.6345833333333334,24.037499999999998,27.8,19.5,0.0,8.7,2021-09-21
2021-09-22,2021,9,22,2,0,0,1,0,0,0,0,1,1.05,84.875,26.458333333333332,0.5195833333333333,26.054166666666664,29.2,23.2,0.0,6.8,2021-09-22
2021-09-23,2021,9,23,3,0,0,0,1,0,0,0,0,0.8041666666666666,76.91666666666667,26.433333333333337,0.7545833333333333,28.333333333333325,32.5,24.3,0.5,9.8,2021-09-23
2021-09-24,2021,9,24,4,0,0,0,0,1,0,0,1,1.1208333333333333,63.208333333333336,19.92083333333333,0.8208333333333333,27.154166666666672,31.8,23.1,0.0,10.7,2021-09-24
2021-09-25,2021,9,25,5,0,0,0,0,0,1,0,0,1.6874999999999998,73.16666666666667,19.604166666666664,0.2041666666666667,22.47916666666666,24.3,20.8,0.0,0.0,2021-09-25
2021-09-26,2021,9,26,6,0,0,0,0,0,0,1,0,1.4416666666666664,75.20833333333333,17.558333333333334,0.1779166666666667,20.216666666666665,21.6,18.2,0.0,0.1,2021-09-26
2021-09-27,2021,9,27,0,1,0,0,0,0,0,0,1,1.6416666666666668,75.45833333333333,17.675,0.4029166666666666,20.683333333333334,24.3,17.1,0.0,2.6,2021-09-27
2021-09-28,2021,9,28,1,0,1,0,0,0,0,0,1,1.3416666666666668,73.125,18.108333333333334,0.5495833333333333,21.724999999999998,25.8,18.0,0.0,4.2,2021-09-28
2021-09-29,2021,9,29,2,0,0,1,0,0,0,0,1,0.8083333333333332,78.04166666666667,20.19166666666666,0.5258333333333333,23.237499999999997,27.1,18.9,0.0,7.700000000000002,2021-09-29
2021-09-30,2021,9,30,3,0,0,0,1,0,0,0,1,0.4916666666666667,82.29166666666667,23.11666666666667,0.5633333333333334,24.47083333333333,28.7,21.5,1.5,2.2,2021-09-30
2021-10-01,2021,10,1,4,0,0,0,0,1,0,0,1,3.495833333333333,92.41666666666667,20.412499999999998,0.027499999999999997,21.141666666666666,29.5,18.4,77.5,0.0,2021-10-01
2021-10-02,2021,10,2,5,0,0,0,0,0,1,0,0,1.1791666666666667,75.91666666666667,19.37916666666666,0.7908333333333334,23.708333333333332,30.3,17.8,0.0,10.9,2021-10-02
2021-10-03,2021,10,3,6,0,0,0,0,0,0,1,0,0.8166666666666665,75.20833333333333,19.591666666666665,0.7695833333333333,23.599999999999998,27.9,19.8,0.0,9.600000000000001,2021-10-03
2021-10-04,2021,10,4,0,1,0,0,0,0,0,0,1,0.8666666666666667,76.83333333333333,21.916666666666668,0.6345833333333333,24.887500000000003,29.2,20.5,0.0,9.2,2021-10-04
2021-10-05,2021,10,5,1,0,1,0,0,0,0,0,1,0.6124999999999999,74.79166666666667,21.92083333333333,0.7350000000000002,25.425,29.8,20.9,0.0,9.8,2021-10-05
2021-10-06,2021,10,6,2,0,0,1,0,0,0,0,1,1.5874999999999997,74.75,20.616666666666664,0.5754166666666667,23.74166666666667,29.3,21.0,0.0,6.8,2021-10-06
2021-10-07,2021,10,7,3,0,0,0,1,0,0,0,1,0.6791666666666667,79.79166666666667,20.2,0.19333333333333333,21.858333333333334,24.6,19.6,0.0,0.1,2021-10-07
2021-10-08,2021,10,8,4,0,0,0,0,1,0,0,1,0.9333333333333332,75.20833333333333,22.499999999999996,0.7083333333333334,25.32916666666667,30.3,21.0,0.0,9.0,2021-10-08
2021-10-09,2021,10,9,5,0,0,0,0,0,1,0,0,1.554166666666667,82.83333333333333,22.870833333333334,0.4375,19.575000000000003,26.3,0.0,0.0,2.9999999999999996,2021-10-09
2021-10-10,2021,10,10,6,0,0,0,0,0,0,1,0,1.0416666666666665,80.08333333333333,21.366666666666664,0.5158333333333334,18.80416666666667,27.2,0.0,0.0,3.9,2021-10-10
2021-10-11,2021,10,11,0,1,0,0,0,0,0,0,1,0.6916666666666668,79.375,23.33333333333334,0.6495833333333333,25.099999999999994,28.7,20.4,0.0,10.8,2021-10-11
2021-10-12,2021,10,12,1,0,1,0,0,0,0,0,1,1.4083333333333332,90.0,21.974999999999998,0.08916666666666667,21.01666666666667,23.8,18.6,1.5,0.0,2021-10-12
2021-10-13,2021,10,13,2,0,0,1,0,0,0,0,1,1.3625,96.33333333333333,19.208333333333332,0.11208333333333333,17.812499999999996,18.7,16.9,17.5,0.0,2021-10-13
2021-10-14,2021,10,14,3,0,0,0,1,0,0,0,1,0.7217391304347827,82.125,17.84166666666667,0.5966666666666666,20.229166666666668,24.3,16.5,1.5,7.0,2021-10-14
2021-10-15,2021,10,15,4,0,0,0,0,1,0,0,1,0.5916666666666668,79.66666666666667,19.137499999999996,0.5704166666666667,22.291666666666668,26.6,18.6,0.0,7.699999999999999,2021-10-15
2021-10-16,2021,10,16,5,0,0,0,0,0,1,0,0,0.5416666666666667,89.83333333333333,22.262500000000003,0.13041666666666668,21.854166666666668,23.1,20.9,0.0,0.1,2021-10-16
2021-10-17,2021,10,17,6,0,0,0,0,0,0,1,0,1.9583333333333333,85.83333333333333,16.008333333333333,0.06958333333333334,16.1625,21.0,12.2,10.0,0.0,2021-10-17
2021-10-18,2021,10,18,0,1,0,0,0,0,0,0,1,1.3291666666666664,58.458333333333336,8.950000000000001,0.7187499999999999,14.233333333333333,17.2,10.8,0.0,9.700000000000001,2021-10-18
2021-10-19,2021,10,19,1,0,1,0,0,0,0,0,1,1.1749999999999996,74.0,11.399999999999999,0.14125000000000001,13.795833333333333,15.6,12.5,2.0,0.0,2021-10-19
2021-10-20,2021,10,20,2,0,0,1,0,0,0,0,1,2.104166666666667,64.54166666666667,11.112499999999999,0.7304166666666667,16.7375,22.5,12.9,0.0,10.399999999999999,2021-10-20
2021-10-21,2021,10,21,3,0,0,0,1,0,0,0,1,1.875,50.291666666666664,8.7625,0.5266666666666667,15.879166666666665,19.6,11.9,0.0,1.0,2021-10-21
2021-10-22,2021,10,22,4,0,0,0,0,1,0,0,1,1.4999999999999998,90.45833333333333,12.112499999999999,0.05791666666666667,11.608333333333333,14.6,10.8,10.5,0.0,2021-10-22
2021-10-23,2021,10,23,5,0,0,0,0,0,1,0,0,2.3000000000000003,64.54166666666667,9.537500000000003,0.7104166666666667,14.058333333333332,19.2,9.6,0.0,10.399999999999999,2021-10-23
2021-10-24,2021,10,24,6,0,0,0,0,0,0,1,0,0.6875,62.083333333333336,9.279166666666667,0.6766666666666666,15.050000000000004,19.9,9.5,0.0,10.2,2021-10-24
2021-10-25,2021,10,25,0,1,0,0,0,0,0,0,1,1.6541666666666668,68.875,10.916666666666666,0.2933333333333334,14.412500000000001,18.7,11.4,1.0,0.7,2021-10-25
2021-10-26,2021,10,26,1,0,1,0,0,0,0,0,1,2.233333333333334,84.83333333333333,14.208333333333334,0.53,16.133333333333336,20.3,12.3,22.0,7.0,2021-10-26
2021-10-27,2021,10,27,2,0,0,1,0,0,0,0,1,0.8666666666666666,91.08333333333333,15.041666666666664,0.2083333333333333,15.237499999999999,16.4,13.4,0.0,0.1,2021-10-27
2021-10-28,2021,10,28,3,0,0,0,1,0,0,0,1,1.7874999999999999,63.916666666666664,12.3125,0.65,18.25416666666667,23.6,14.0,0.0,9.4,2021-10-28
2021-10-29,2021,10,29,4,0,0,0,0,1,0,0,1,2.1875,53.291666666666664,9.166666666666666,0.6591666666666668,16.195833333333336,19.9,12.7,0.0,9.7,2021-10-29
2021-10-30,2021,10,30,5,0,0,0,0,0,1,0,0,0.7666666666666667,60.916666666666664,9.879166666666666,0.6454166666666666,15.937500000000005,21.0,10.4,0.0,9.9,2021-10-30
2021-10-31,2021,10,31,6,0,0,0,0,0,0,1,0,0.7666666666666666,79.875,12.404166666666669,0.16541666666666668,14.266666666666667,16.0,12.3,1.5,0.0,2021-10-31
2021-11-01,2021,11,1,0,1,0,0,0,0,0,0,1,0.8208333333333333,80.375,15.308333333333332,0.4354166666666666,17.26666666666667,20.7,13.5,0.0,2.8,2021-11-01
2021-11-02,2021,11,2,1,0,1,0,0,0,0,0,1,0.9583333333333334,79.08333333333333,15.883333333333333,0.42874999999999996,18.450000000000003,21.4,16.2,0.0,4.6,2021-11-02
2021-11-03,2021,11,3,2,0,0,1,0,0,0,0,0,1.4583333333333333,61.583333333333336,11.733333333333336,0.5720833333333333,18.26666666666667,22.3,14.4,0.0,7.8,2021-11-03
2021-11-04,2021,11,4,3,0,0,0,1,0,0,0,1,0.9375,56.166666666666664,9.779166666666665,0.57,17.275000000000002,21.9,12.5,0.0,8.8,2021-11-04
2021-11-05,2021,11,5,4,0,0,0,0,1,0,0,1,1.1875,61.208333333333336,10.395833333333334,0.6058333333333333,16.745833333333334,21.1,12.6,0.0,9.799999999999999,2021-11-05
2021-11-06,2021,11,6,5,0,0,0,0,0,1,0,0,1.0166666666666664,65.33333333333333,10.9,0.5775,15.774999999999999,20.6,11.2,0.0,9.7,2021-11-06
2021-11-07,2021,11,7,6,0,0,0,0,0,0,1,0,1.4041666666666668,72.375,12.825000000000001,0.40874999999999995,16.095833333333335,19.7,13.1,0.0,6.5,2021-11-07
2021-11-08,2021,11,8,0,1,0,0,0,0,0,0,1,1.2791666666666668,78.83333333333333,14.358333333333333,0.48750000000000004,17.0125,21.1,13.1,2.0,5.6000000000000005,2021-11-08
2021-11-09,2021,11,9,1,0,1,0,0,0,0,0,1,0.8583333333333334,98.79166666666667,18.20416666666667,0.06166666666666667,17.0,20.7,14.6,43.5,0.0,2021-11-09
2021-11-10,2021,11,10,2,0,0,1,0,0,0,0,1,1.4208333333333334,62.5,11.158333333333333,0.4975,17.208333333333332,20.9,14.9,0.0,7.300000000000001,2021-11-10
2021-11-11,2021,11,11,3,0,0,0,1,0,0,0,1,0.9500000000000002,49.041666666666664,8.5125,0.5850000000000001,16.633333333333336,21.6,11.0,0.0,9.700000000000001,2021-11-11
2021-11-12,2021,11,12,4,0,0,0,0,1,0,0,1,1.0250000000000001,51.916666666666664,8.324999999999998,0.5537500000000001,16.20416666666667,21.7,10.7,0.0,9.3,2021-11-12
2021-11-13,2021,11,13,5,0,0,0,0,0,1,0,0,0.5416666666666666,54.083333333333336,8.058333333333334,0.5683333333333334,14.975,19.7,10.0,0.0,9.700000000000001,2021-11-13
2021-11-14,2021,11,14,6,0,0,0,0,0,0,1,0,0.7208333333333333,62.541666666666664,9.866666666666665,0.5316666666666666,15.175000000000002,20.1,9.9,0.0,7.699999999999999,2021-11-14
2021-11-15,2021,11,15,0,1,0,0,0,0,0,0,1,0.5583333333333333,56.625,8.983333333333336,0.5566666666666666,15.808333333333332,21.5,10.3,0.0,9.700000000000001,2021-11-15
2021-11-16,2021,11,16,1,0,1,0,0,0,0,0,1,1.1291666666666667,66.625,10.829166666666667,0.4229166666666666,15.008333333333331,18.3,12.4,0.0,4.8999999999999995,2021-11-16
2021-11-17,2021,11,17,2,0,0,1,0,0,0,0,1,0.9916666666666667,59.0,9.074999999999998,0.5058333333333332,14.112500000000002,17.3,11.0,0.0,7.8999999999999995,2021-11-17
2021-11-18,2021,11,18,3,0,0,0,1,0,0,0,1,0.7454545454545454,71.91666666666667,10.475,0.3545833333333333,13.412500000000001,18.4,10.1,0.0,2.1,2021-11-18
2021-11-19,2021,11,19,4,0,0,0,0,1,0,0,1,0.40833333333333327,72.54166666666667,10.325,0.42083333333333334,13.654166666666667,18.2,9.7,0.0,7.1,2021-11-19
2021-11-20,2021,11,20,5,0,0,0,0,0,1,0,0,0.8125,68.66666666666667,10.254166666666668,0.4891666666666667,14.274999999999999,18.6,10.0,0.0,9.399999999999999,2021-11-20
2021-11-21,2021,11,21,6,0,0,0,0,0,0,1,0,0.7583333333333333,82.41666666666667,11.875,0.18416666666666667,13.029166666666663,15.3,10.8,7.5,0.6,2021-11-21
2021-11-22,2021,11,22,0,1,0,0,0,0,0,0,1,1.3,98.41666666666667,15.329166666666666,0.11208333333333331,13.85,16.9,12.1,16.0,0.0,2021-11-22
2021-11-23,2021,11,23,1,0,1,0,0,0,0,0,0,1.9250000000000007,59.458333333333336,8.670833333333333,0.39416666666666655,13.616666666666669,16.4,10.6,0.0,4.3,2021-11-23
2021-11-24,2021,11,24,2,0,0,1,0,0,0,0,1,0.9291666666666668,49.208333333333336,6.541666666666667,0.5229166666666667,12.6,16.8,9.1,0.0,9.5,2021-11-24
2021-11-25,2021,11,25,3,0,0,0,1,0,0,0,1,0.5875,51.291666666666664,7.183333333333336,0.51625,13.316666666666668,18.1,7.2,0.0,9.399999999999999,2021-11-25
2021-11-26,2021,11,26,4,0,0,0,0,1,0,0,1,0.6208333333333332,58.458333333333336,8.141666666666667,0.5025,13.795833333333333,18.6,9.3,0.0,9.399999999999999,2021-11-26
2021-11-27,2021,11,27,5,0,0,0,0,0,1,0,0,2.5791666666666666,47.833333333333336,5.712500000000001,0.45124999999999993,9.774999999999999,13.7,7.0,0.0,6.8,2021-11-27
