,EHP1-1,EHP1-2,EHP1-3,EHP2-3,EHP2-4,EHP3-1,EHP3-2,EHP3-3,EHP3-4,EHP4-1,EHP4-3,EHP4-5,EHP4-6,日時
2020-07-19,67.0,13.0,27.0,3.0,11.0,0.0,4.0,2.0,5.0,5.0,3.0,3.0,23.0,2020-07-19
2020-07-20,39.0,28.0,52.0,33.0,59.0,25.0,115.0,64.0,232.0,60.0,60.0,13.0,32.0,2020-07-20
2020-07-21,61.0,32.0,54.0,26.0,52.0,24.0,83.0,66.0,241.0,54.0,70.0,8.0,21.0,2020-07-21
2020-07-22,60.0,37.0,53.0,31.0,59.0,26.0,102.0,67.0,246.0,54.0,54.0,14.0,21.0,2020-07-22
2020-07-23,40.0,19.0,35.0,5.0,32.0,13.0,53.0,49.0,184.0,3.0,17.0,2.0,39.0,2020-07-23
2020-07-24,55.0,20.0,49.0,6.0,34.0,12.0,61.0,55.0,214.0,17.0,43.0,15.0,19.0,2020-07-24
2020-07-25,51.0,28.0,37.0,9.0,8.0,13.0,63.0,52.0,208.0,3.0,14.0,2.0,29.0,2020-07-25
2020-07-26,87.0,27.0,50.0,4.0,39.0,0.0,4.0,2.0,5.0,25.0,3.0,27.0,25.0,2020-07-26
2020-07-27,40.0,44.0,54.0,25.0,65.0,23.0,99.0,77.0,225.0,47.0,44.0,18.0,16.0,2020-07-27
2020-07-28,62.0,47.0,56.0,32.0,58.0,24.0,121.0,66.0,245.0,44.0,53.0,38.0,32.0,2020-07-28
2020-07-29,42.0,33.0,34.0,20.0,42.0,17.0,68.0,59.0,228.0,36.0,19.0,12.0,16.0,2020-07-29
2020-07-30,42.0,32.0,43.0,20.0,42.0,23.0,68.0,61.0,228.0,41.0,28.0,13.0,18.0,2020-07-30
2020-07-31,45.0,39.0,47.0,27.0,53.0,25.0,77.0,63.0,236.0,45.0,30.0,23.0,34.0,2020-07-31
2020-08-01,53.0,35.0,45.0,22.0,27.0,26.0,79.0,58.0,225.0,37.0,2.0,2.0,9.0,2020-08-01
2020-08-02,64.0,33.0,47.0,2.0,27.0,0.0,33.0,3.0,5.0,34.0,64.0,19.0,17.0,2020-08-02
2020-08-03,45.0,44.0,62.0,42.0,65.0,40.0,115.0,88.0,229.0,74.0,73.0,49.0,21.0,2020-08-03
2020-08-04,48.0,28.0,54.0,57.0,77.0,41.0,139.0,100.0,250.0,81.0,82.0,33.0,36.0,2020-08-04
2020-08-05,55.0,59.0,89.0,42.0,81.0,43.0,165.0,103.0,251.0,75.0,86.0,73.0,39.0,2020-08-05
2020-08-06,54.0,52.0,53.0,51.0,87.0,43.0,172.0,105.0,250.0,112.0,82.0,83.0,31.0,2020-08-06
2020-08-07,55.0,37.0,69.0,66.0,98.0,41.0,178.0,106.0,259.0,94.0,83.0,79.0,28.0,2020-08-07
2020-08-08,48.0,36.0,55.0,18.0,55.0,21.0,129.0,71.0,231.0,22.0,56.0,35.0,49.0,2020-08-08
2020-08-09,67.0,46.0,41.0,29.0,36.0,0.0,23.0,2.0,4.0,57.0,84.0,51.0,42.0,2020-08-09
2020-08-10,63.0,79.0,90.0,48.0,51.0,55.0,184.0,82.0,230.0,45.0,76.0,57.0,47.0,2020-08-10
2020-08-11,57.0,60.0,66.0,51.0,95.0,47.0,236.0,108.0,260.0,138.0,96.0,109.0,74.0,2020-08-11
2020-08-12,34.0,46.0,87.0,47.0,92.0,35.0,176.0,91.0,220.0,111.0,80.0,102.0,67.0,2020-08-12
2020-08-13,84.0,33.0,72.0,41.0,85.0,34.0,196.0,92.0,254.0,108.0,75.0,77.0,65.0,2020-08-13
2020-08-14,81.0,25.0,98.0,54.0,89.0,38.0,198.0,95.0,254.0,123.0,78.0,57.0,65.0,2020-08-14
2020-08-15,216.0,74.0,84.0,52.0,51.0,38.0,188.0,86.0,228.0,49.0,40.0,15.0,60.0,2020-08-15
2020-08-16,158.0,109.0,83.0,2.0,101.0,0.0,59.0,3.0,4.0,42.0,69.0,37.0,73.0,2020-08-16
2020-08-17,56.0,69.0,124.0,69.0,82.0,64.0,233.0,112.0,229.0,133.0,94.0,70.0,27.0,2020-08-17
2020-08-18,73.0,32.0,82.0,66.0,103.0,48.0,211.0,115.0,257.0,93.0,95.0,84.0,63.0,2020-08-18
2020-08-19,56.0,44.0,70.0,71.0,78.0,48.0,168.0,93.0,259.0,69.0,99.0,39.0,42.0,2020-08-19
2020-08-20,66.0,32.0,65.0,52.0,89.0,57.0,206.0,96.0,255.0,90.0,88.0,66.0,36.0,2020-08-20
2020-08-21,62.0,73.0,77.0,63.0,95.0,57.0,212.0,110.0,260.0,93.0,93.0,48.0,48.0,2020-08-21
2020-08-22,127.0,36.0,56.0,19.0,69.0,49.0,186.0,75.0,231.0,80.0,2.0,2.0,77.0,2020-08-22
2020-08-23,69.0,14.0,57.0,13.0,52.0,0.0,4.0,3.0,4.0,82.0,37.0,15.0,20.0,2020-08-23
2020-08-24,46.0,48.0,62.0,40.0,85.0,42.0,156.0,96.0,229.0,49.0,76.0,30.0,44.0,2020-08-24
2020-08-25,33.0,33.0,59.0,42.0,83.0,41.0,135.0,102.0,250.0,65.0,80.0,26.0,24.0,2020-08-25
2020-08-26,64.0,58.0,67.0,57.0,69.0,40.0,153.0,91.0,256.0,71.0,82.0,32.0,50.0,2020-08-26
2020-08-27,70.0,62.0,81.0,53.0,85.0,53.0,170.0,106.0,256.0,90.0,80.0,57.0,51.0,2020-08-27
2020-08-28,62.0,56.0,72.0,62.0,67.0,43.0,173.0,109.0,258.0,81.0,72.0,72.0,35.0,2020-08-28
2020-08-29,64.0,90.0,61.0,37.0,57.0,45.0,192.0,82.0,233.0,47.0,56.0,30.0,41.0,2020-08-29
2020-08-30,170.0,51.0,80.0,3.0,97.0,0.0,3.0,3.0,4.0,14.0,91.0,24.0,75.0,2020-08-30
2020-08-31,28.0,41.0,65.0,44.0,90.0,47.0,169.0,104.0,228.0,106.0,68.0,41.0,33.0,2020-08-31
2020-09-01,35.0,32.0,46.0,32.0,60.0,27.0,104.0,75.0,240.0,85.0,57.0,13.0,20.0,2020-09-01
2020-09-02,44.0,52.0,58.0,40.0,71.0,31.0,124.0,94.0,247.0,60.0,73.0,45.0,32.0,2020-09-02
2020-09-03,58.0,53.0,61.0,50.0,74.0,44.0,147.0,101.0,253.0,64.0,64.0,35.0,35.0,2020-09-03
2020-09-04,88.0,50.0,92.0,60.0,81.0,40.0,185.0,110.0,314.0,94.0,90.0,28.0,43.0,2020-09-04
2020-09-05,96.0,55.0,56.0,20.0,68.0,32.0,90.0,75.0,229.0,24.0,32.0,2.0,47.0,2020-09-05
2020-09-06,59.0,41.0,50.0,14.0,34.0,11.0,45.0,2.0,4.0,3.0,47.0,25.0,46.0,2020-09-06
2020-09-07,34.0,29.0,60.0,38.0,68.0,32.0,116.0,82.0,262.0,68.0,77.0,8.0,17.0,2020-09-07
2020-09-08,34.0,40.0,59.0,60.0,67.0,44.0,159.0,110.0,296.0,81.0,70.0,16.0,20.0,2020-09-08
2020-09-09,41.0,35.0,65.0,54.0,61.0,30.0,173.0,118.0,260.0,79.0,72.0,33.0,34.0,2020-09-09
2020-09-10,36.0,42.0,54.0,41.0,82.0,39.0,151.0,109.0,287.0,67.0,67.0,33.0,24.0,2020-09-10
2020-09-11,50.0,46.0,61.0,38.0,88.0,41.0,167.0,96.0,299.0,77.0,70.0,34.0,18.0,2020-09-11
2020-09-12,57.0,27.0,31.0,23.0,25.0,17.0,80.0,58.0,201.0,24.0,2.0,2.0,11.0,2020-09-12
2020-09-13,47.0,28.0,45.0,13.0,22.0,0.0,4.0,3.0,4.0,24.0,19.0,9.0,7.0,2020-09-13
2020-09-14,21.0,20.0,48.0,19.0,47.0,29.0,96.0,70.0,219.0,46.0,38.0,10.0,12.0,2020-09-14
2020-09-15,27.0,25.0,55.0,25.0,46.0,23.0,88.0,64.0,238.0,43.0,39.0,3.0,17.0,2020-09-15
2020-09-16,19.0,24.0,37.0,31.0,51.0,23.0,85.0,63.0,270.0,45.0,33.0,5.0,16.0,2020-09-16
2020-09-17,24.0,28.0,34.0,30.0,44.0,23.0,118.0,87.0,266.0,33.0,47.0,6.0,15.0,2020-09-17
2020-09-18,45.0,40.0,67.0,36.0,79.0,33.0,174.0,75.0,291.0,49.0,63.0,10.0,29.0,2020-09-18
2020-09-19,35.0,29.0,45.0,15.0,33.0,23.0,94.0,51.0,202.0,3.0,2.0,2.0,5.0,2020-09-19
2020-09-20,33.0,4.0,28.0,3.0,17.0,14.0,37.0,28.0,54.0,18.0,2.0,2.0,5.0,2020-09-20
2020-09-21,24.0,9.0,27.0,3.0,15.0,19.0,47.0,40.0,88.0,7.0,4.0,2.0,3.0,2020-09-21
2020-09-22,23.0,11.0,32.0,3.0,20.0,15.0,42.0,44.0,89.0,32.0,4.0,2.0,8.0,2020-09-22
2020-09-23,18.0,16.0,33.0,15.0,25.0,15.0,55.0,43.0,92.0,38.0,3.0,2.0,11.0,2020-09-23
2020-09-24,16.0,4.0,36.0,9.0,25.0,15.0,46.0,36.0,98.0,14.0,2.0,2.0,5.0,2020-09-24
2020-09-25,4.0,3.0,38.0,8.0,34.0,15.0,47.0,43.0,104.0,4.0,2.0,2.0,17.0,2020-09-25
2020-09-26,12.0,3.0,36.0,3.0,4.0,10.0,33.0,29.0,60.0,3.0,2.0,2.0,0.0,2020-09-26
2020-09-27,17.0,5.0,31.0,3.0,4.0,0.0,4.0,2.0,4.0,3.0,3.0,2.0,0.0,2020-09-27
2020-09-28,14.0,4.0,28.0,6.0,37.0,21.0,56.0,43.0,91.0,19.0,2.0,2.0,4.0,2020-09-28
2020-09-29,14.0,8.0,36.0,10.0,36.0,17.0,42.0,38.0,92.0,6.0,2.0,2.0,3.0,2020-09-29
2020-09-30,18.0,5.0,28.0,14.0,14.0,17.0,50.0,39.0,93.0,3.0,2.0,2.0,11.0,2020-09-30
2020-10-01,12.0,15.0,31.0,12.0,25.0,17.0,52.0,40.0,96.0,17.0,3.0,2.0,5.0,2020-10-01
2020-10-02,18.0,7.0,30.0,17.0,30.0,20.0,58.0,43.0,126.0,15.0,8.0,1.0,0.0,2020-10-02
2020-10-03,31.0,13.0,26.0,4.0,4.0,18.0,54.0,30.0,170.0,12.0,16.0,2.0,1.0,2020-10-03
2020-10-04,23.0,7.0,27.0,5.0,19.0,0.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,2020-10-04
2020-10-05,14.0,12.0,27.0,16.0,34.0,16.0,50.0,38.0,190.0,29.0,23.0,2.0,2.0,2020-10-05
2020-10-06,14.0,3.0,30.0,10.0,26.0,14.0,64.0,38.0,186.0,3.0,11.0,2.0,9.0,2020-10-06
2020-10-07,5.0,7.0,33.0,10.0,26.0,17.0,46.0,36.0,151.0,3.0,2.0,2.0,3.0,2020-10-07
2020-10-08,23.0,3.0,44.0,4.0,10.0,0.0,30.0,31.0,151.0,3.0,2.0,2.0,2.0,2020-10-08
2020-10-09,34.0,3.0,61.0,3.0,8.0,7.0,25.0,31.0,136.0,3.0,2.0,2.0,0.0,2020-10-09
2020-10-10,5.0,3.0,31.0,2.0,4.0,0.0,15.0,23.0,63.0,3.0,17.0,11.0,1.0,2020-10-10
2020-10-11,12.0,3.0,38.0,3.0,5.0,0.0,4.0,3.0,4.0,3.0,3.0,2.0,1.0,2020-10-11
2020-10-12,13.0,3.0,27.0,4.0,24.0,7.0,42.0,32.0,173.0,3.0,2.0,3.0,7.0,2020-10-12
2020-10-13,11.0,3.0,30.0,9.0,22.0,13.0,54.0,42.0,190.0,23.0,5.0,2.0,11.0,2020-10-13
2020-10-14,14.0,3.0,26.0,9.0,28.0,11.0,43.0,37.0,170.0,3.0,2.0,2.0,4.0,2020-10-14
2020-10-15,4.0,12.0,55.0,7.0,20.0,7.0,32.0,33.0,129.0,3.0,3.0,2.0,7.0,2020-10-15
2020-10-16,15.0,26.0,53.0,2.0,6.0,9.0,35.0,29.0,91.0,3.0,2.0,2.0,0.0,2020-10-16
2020-10-17,67.0,23.0,60.0,3.0,4.0,0.0,22.0,14.0,51.0,3.0,2.0,3.0,0.0,2020-10-17
2020-10-18,14.0,46.0,52.0,2.0,4.0,0.0,4.0,3.0,5.0,8.0,19.0,2.0,0.0,2020-10-18
2020-10-19,11.0,41.0,64.0,3.0,8.0,4.0,6.0,23.0,66.0,3.0,2.0,2.0,0.0,2020-10-19
2020-10-20,8.0,3.0,30.0,2.0,10.0,6.0,26.0,29.0,77.0,3.0,3.0,2.0,1.0,2020-10-20
2020-10-21,5.0,23.0,63.0,3.0,7.0,0.0,39.0,22.0,68.0,3.0,2.0,2.0,0.0,2020-10-21
2020-10-22,18.0,19.0,54.0,3.0,6.0,7.0,22.0,26.0,78.0,4.0,3.0,19.0,1.0,2020-10-22
2020-10-23,17.0,18.0,60.0,2.0,12.0,0.0,37.0,32.0,94.0,3.0,2.0,2.0,0.0,2020-10-23
2020-10-24,15.0,40.0,33.0,3.0,4.0,0.0,12.0,16.0,44.0,3.0,3.0,3.0,0.0,2020-10-24
2020-10-25,17.0,51.0,52.0,2.0,19.0,0.0,8.0,3.0,4.0,3.0,2.0,2.0,2.0,2020-10-25
2020-10-26,4.0,6.0,49.0,3.0,15.0,0.0,24.0,28.0,85.0,3.0,3.0,2.0,9.0,2020-10-26
2020-10-27,7.0,16.0,33.0,2.0,13.0,1.0,44.0,28.0,88.0,4.0,2.0,2.0,0.0,2020-10-27
2020-10-28,23.0,23.0,57.0,3.0,17.0,0.0,39.0,26.0,91.0,3.0,2.0,2.0,0.0,2020-10-28
2020-10-29,11.0,30.0,47.0,3.0,11.0,0.0,45.0,28.0,80.0,3.0,3.0,3.0,0.0,2020-10-29
2020-10-30,19.0,26.0,66.0,3.0,10.0,0.0,35.0,16.0,72.0,3.0,2.0,2.0,0.0,2020-10-30
2020-10-31,21.0,42.0,75.0,2.0,4.0,13.0,4.0,15.0,43.0,3.0,10.0,22.0,0.0,2020-10-31
2020-11-01,55.0,52.0,54.0,3.0,18.0,0.0,4.0,2.0,4.0,4.0,25.0,2.0,0.0,2020-11-01
2020-11-02,28.0,18.0,60.0,2.0,7.0,2.0,33.0,16.0,68.0,3.0,3.0,2.0,0.0,2020-11-02
2020-11-03,5.0,34.0,52.0,3.0,4.0,0.0,4.0,3.0,52.0,3.0,2.0,2.0,0.0,2020-11-03
2020-11-04,8.0,32.0,54.0,2.0,11.0,3.0,33.0,15.0,53.0,3.0,3.0,2.0,3.0,2020-11-04
2020-11-05,5.0,39.0,59.0,3.0,6.0,0.0,39.0,16.0,61.0,4.0,2.0,19.0,0.0,2020-11-05
2020-11-06,21.0,33.0,70.0,2.0,4.0,0.0,23.0,14.0,47.0,3.0,2.0,2.0,0.0,2020-11-06
2020-11-07,52.0,37.0,54.0,3.0,7.0,0.0,4.0,2.0,52.0,17.0,6.0,5.0,0.0,2020-11-07
2020-11-08,26.0,23.0,53.0,2.0,17.0,0.0,4.0,3.0,4.0,3.0,2.0,2.0,0.0,2020-11-08
2020-11-09,4.0,42.0,68.0,3.0,11.0,0.0,24.0,14.0,67.0,3.0,5.0,5.0,0.0,2020-11-09
2020-11-10,23.0,30.0,42.0,2.0,5.0,0.0,4.0,14.0,41.0,4.0,3.0,2.0,0.0,2020-11-10
2020-11-11,24.0,50.0,72.0,3.0,4.0,0.0,17.0,14.0,49.0,3.0,4.0,2.0,0.0,2020-11-11
2020-11-12,38.0,53.0,74.0,2.0,10.0,0.0,4.0,14.0,49.0,3.0,31.0,31.0,0.0,2020-11-12
2020-11-13,29.0,43.0,62.0,3.0,11.0,0.0,4.0,15.0,79.0,3.0,3.0,3.0,0.0,2020-11-13
2020-11-14,36.0,26.0,57.0,2.0,9.0,0.0,4.0,13.0,11.0,3.0,22.0,2.0,0.0,2020-11-14
2020-11-15,63.0,54.0,53.0,3.0,5.0,0.0,4.0,2.0,5.0,4.0,3.0,2.0,0.0,2020-11-15
2020-11-16,37.0,37.0,57.0,2.0,14.0,0.0,4.0,15.0,62.0,3.0,16.0,2.0,0.0,2020-11-16
2020-11-17,19.0,33.0,34.0,3.0,5.0,0.0,4.0,17.0,85.0,3.0,3.0,2.0,0.0,2020-11-17
2020-11-18,4.0,33.0,59.0,2.0,4.0,0.0,4.0,17.0,104.0,3.0,2.0,3.0,4.0,2020-11-18
2020-11-19,4.0,10.0,47.0,3.0,9.0,0.0,4.0,21.0,147.0,3.0,3.0,2.0,1.0,2020-11-19
2020-11-20,5.0,3.0,26.0,9.0,11.0,11.0,56.0,25.0,164.0,4.0,2.0,2.0,1.0,2020-11-20
2020-11-21,5.0,40.0,40.0,2.0,8.0,0.0,15.0,12.0,71.0,7.0,25.0,2.0,1.0,2020-11-21
